title,intro,prep_time,cook_time,total_time,servings,ingredients,directions,nutrition,recipe_url
How to Make Homemade Sushi,Roll call!,,,,,[],[],,https://www.allrecipes.com/article/how-to-make-sushi-rolls/
Cream Cheese and Crab Sushi Rolls,"This crab sushi roll with imitation crabmeat recipe is delicious and surprisingly simple to make. Sushi is expensive to buy at the supermarket, so making your own will save you tons of money. My husband is a sushi freak! I make this for him all the time.",20 mins,20 mins,40 mins,2,"['1 cup uncooked white rice', '2 cups water', '2 tablespoons rice vinegar', '1 teaspoon salt', '2 sheets nori seaweed sheets', '¼  cucumber, peeled and sliced lengthwise', '2 pieces imitation crab legs', '½ (3 ounce) package cream cheese, sliced', '1 teaspoon minced fresh ginger root']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bring rice and water to a boil in a saucepan over high heat. Reduce heat to medium-low, cover, and simmer until the rice is tender, and the liquid has been absorbed, 20 to 25 minutes. Stir in rice vinegar and salt. Allow to cool completely.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', ""Lay out seaweed sheets. Moisten hands with water, then spread cooled rice evenly on each sheet, leaving a 1/2-inch gap along one edge, lengthwise. Arrange strips of cucumber, imitation crabmeat, and cream cheese on top of the rice in a straight line along the side opposite the gap. Roll up sushi from the toppings to the seaweed sheet's exposed end.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios"", 'Using a sharp wet knife, slice each roll into 5 or 6 pieces. Serve with minced ginger on the side.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '444', 'Fat': '8g', 'Carbs': '80g', 'Protein': '11g'}",https://www.allrecipes.com/recipe/169856/cream-cheese-and-crab-sushi-rolls/
Air Fryer Tonkatsu,"This air fryer tonkatsu recipe is crispy on the outside and tender and juicy on the inside. You can buy bottled sauce, but this homemade version is simple to make and far better. Serve over rice if desired.",10 mins,20 mins,30 mins,4,"['½ cup ketchup', '2 tablespoons soy sauce', '1 tablespoon brown sugar', '1 tablespoon sherry', '2 teaspoons Worcestershire sauce', '1 teaspoon minced garlic', '1 pound boneless pork breakfast chops (4 chops)', 'salt and ground black pepper to taste', '2 large eggs', '1 ½ cups panko bread crumbs', 'nonstick cooking spray']","['Make sauce: Whisk together ketchup, soy sauce, brown sugar, sherry, Worcestershire sauce, and garlic in a medium bowl until sugar is dissolved. Set sauce aside.', 'Preheat an air fryer to 350 degrees F (175 degrees C).', 'Prepare pork chops: Lay pork chops on a clean work surface; season with salt and pepper.', 'Beat eggs in a flat dish. Place bread crumbs in a separate flat dish.', 'Dip a pork chop in beaten eggs, then dredge in bread crumbs. Dip again in eggs, then press in bread crumbs to thoroughly coat. Repeat with remaining pork chops.', 'Place pork chops in the basket of the preheated air fryer and spray the tops with nonstick cooking spray. Air-fry for 10 minutes. Flip chops over using a spatula and spray the tops with nonstick cooking spray again. Air-fry for 10 more minutes. An instant-read thermometer inserted into the center of pork chops should read 145 degrees F (63 degrees C).', 'Transfer pork chops to a cutting board and slice. Serve with sauce.']","{'Calories': '319', 'Fat': '11g', 'Carbs': '41g', 'Protein': '23g'}",https://www.allrecipes.com/recipe/278809/air-fryer-tonkatsu/
Crispy Shrimp Tempura,"Crispy, Japanese-style tempura shrimp made with homemade tempura batter. Serve them as an appetizer, main dish, or finger food at your next party.",15 mins,20 mins,35 mins,4,"['2 cups vegetable oil for frying', '1 cup all-purpose flour', '2 tablespoons cornstarch', '1 pinch salt', '1 cup water', '1 large egg yolk', '2 large egg whites, lightly beaten', '1 pound medium shrimp, peeled and deveined, tails left on']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Heat oil in a deep-fryer to 375 degrees F (190 degrees C).\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Whisk flour, cornstarch, and salt together in a large bowl; make a well in the center.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Pour water and egg yolk into the well and mix just until moistened; batter will be lumpy. Stir in egg whites.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Dip one shrimp at a time into batter to coat; do not batter tails.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'When three shrimp have been battered, carefully place them into the deep fryer and fry until golden brown, about 1 1/2 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Remove with a slotted spoon and drain on a paper towel-lined plate. Repeat with remaining shrimp, battering a few at a time while the previous batch is cooking.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '1222', 'Fat': '112g', 'Carbs': '29g', 'Protein': '26g'}",https://www.allrecipes.com/recipe/129467/crispy-shrimp-tempura/
15 Unbeatable Udon Noodle Recipes,,,,,,[],[],,https://www.allrecipes.com/gallery/udon-noodle-recipes/
Cucumber and Avocado Sushi,"Make avocado rolls at home with this easy vegetarian sushi recipe. Serve with wasabi, pickled ginger, and soy sauce.",35 mins,25 mins,1 hr 5 mins,6,"['1 ¼ cups water', '1 cup uncooked glutinous white rice (sushi rice)', '3 tablespoons rice vinegar', '1 pinch salt', '4 sheets nori (dry seaweed)', '½ medium cucumber, sliced into thin strips', '1 medium avocado - peeled, pitted and sliced']","['Combine water and rice in a saucepan and bring to a boil. Cover, reduce the heat to low, and simmer until rice is tender and water has been absorbed, about 20 minutes. Remove from the heat, stir in vinegar and salt, and set aside to cool for at least 5 minutes.', 'Cover a bamboo sushi mat with plastic wrap to keep rice from sticking. Place one nori sheet over the plastic. Spread rice evenly onto nori sheet, leaving about a 1/2 inch uncovered at the bottom. Arrange cucumber and avocado across the center of the rice. Lift the mat, roll over cucumber and avocado once, and press down. Unroll, then roll again towards the uncovered end of the nori to make a long roll. Seal roll with a little water if necessary. Repeat to make remaining rolls.', 'Use a sharp, wet knife to slice each roll into 6 pieces.']","{'Calories': '171', 'Fat': '5g', 'Carbs': '29g', 'Protein': '3g'}",https://www.allrecipes.com/recipe/99204/cucumber-and-avocado-sushi/
Japanese Ginger Pork,This recipe uses thinly sliced pork for a quick Japanese-style sauté. It is excellent with rice and steamed veggies on the side. You can also double the recipe and use whole pork chops or chicken breasts for grilling.,10 mins,10 mins,1 hr 20 mins,4,"['2 tablespoons soy sauce', '2 tablespoons sake', '2 tablespoons mirin', '1 tablespoon grated fresh ginger root', '1 pound thinly sliced pork loin', '3 tablespoons vegetable oil']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Brie Goldman / Food Stylist: Addelyn Evans / Prop Stylist: Gabriel Greco', 'Mix together soy sauce, sake, mirin, and ginger in a large bowl until combined.\n\n \n\n\n\n\n\n \n Brie Goldman / Food Stylist: Addelyn Evans / Prop Stylist: Gabriel Greco', 'Add sliced pork; stir to coat. Cover the bowl and marinate for about 1 hour.\n\n \n\n\n\n\n\n \n Brie Goldman / Food Stylist: Addelyn Evans / Prop Stylist: Gabriel Greco', 'Heat oil in a large skillet or wok over high heat. Sauté pork in hot oil until browned and cooked through; discard marinade. An instant-read thermometer inserted into pork should read at least 145 degrees F (63 degrees C).\n\n \n\n\n\n\n\n \n Brie Goldman / Food Stylist: Addelyn Evans / Prop Stylist: Gabriel Greco']","{'Calories': '289', 'Fat': '20g', 'Carbs': '4g', 'Protein': '19g'}",https://www.allrecipes.com/recipe/87392/japanese-ginger-pork/
Spicy Tuna Rolls,"Even if you're new to sushi making, this recipe for spicy tuna rolls is easy to make at home.",30 mins,,30 mins,4,"['4 sheets nori (dry seaweed)', '½ pound sashimi-grade tuna, finely chopped', '4 tablespoons mayonnaise', '2  green onions, chopped', '1 tablespoon hot chile sauce', '2 ½ cups prepared sushi rice', '1 tablespoon sesame seeds']","['Cut off the bottom quarter of each nori sheet; reserve for another use.', 'Combine chopped tuna, mayonnaise, green onions, and hot sauce in a bowl.', 'Center 1 sheet of nori on a bamboo sushi mat. Wet your hands. Spread a thin layer of rice on the nori using your hands; press into a thin layer, leaving a 1/2-inch space at the bottom edge. Sprinkle with sesame seeds. Arrange 1/4 of the tuna mixture in a line across the rice, about 1/3 of the way down from the top of the sheet.', 'Wet the uncovered edge of the nori. Lift the top end of the mat and firmly roll it over the ingredients. Roll it forward to make a complete roll. Repeat with remaining ingredients.', 'Slice the rolls into 3/4-inch pieces using a wet knife. Serve immediately or refrigerate until serving.']","{'Calories': '344', 'Fat': '13g', 'Carbs': '39g', 'Protein': '17g'}",https://www.allrecipes.com/recipe/279434/spicy-tuna-rolls/
Ashley's Chicken Katsu with Tonkatsu Sauce,"A recipe for delicious Japanese fried chicken and an accompanying Tonkatsu sauce. Serve with your choice of shredded cabbage, rice, or even mashed potatoes.",20 mins,10 mins,30 mins,2,"['½ cup Worcestershire sauce', '¼ cup ketchup', '2 tablespoons soy sauce', 'pepper to taste', '2 cups vegetable oil, for deep-fat frying', '½ cup all-purpose flour', '½ cup panko bread crumbs', 'salt and pepper to taste', '1  egg, beaten', '2  skinless, boneless chicken breast halves - pounded to 1/4 inch thickness', '1  green onion, thinly sliced']","['For the sauce, stir together the Worcestershire sauce, ketchup, and soy sauce, and a pinch of pepper to taste. Set aside.', 'Heat oil in deep-fryer to 350 degrees F (175 degrees C).', 'Place flour and panko bread crumbs onto separate plates and season with salt and pepper. Place the beaten egg in a medium bowl. Dip flattened chicken pieces first into flour, then egg, and lastly bread crumbs.', 'Fry breaded chicken breasts in preheated oil until golden brown and no longer pink in center, about 8 minutes. Transfer to a paper towel-lined plate to absorb excess oil. Slice chicken into thin strips and top with a drizzle of sauce and a sprinkling of sliced green onions. Serve remaining sauce on the side for dipping.']","{'Calories': '718', 'Fat': '37g', 'Carbs': '73g', 'Protein': '30g'}",https://www.allrecipes.com/recipe/75981/ashleys-chicken-katsu-with-tonkatsu-sauce/
Karaage (Japanese Fried Chicken) with Honey Mayoster Sauce,"This karaage (Japanese fried chicken) with honey mayoster sauce recipe is very easy to make and my guests always enjoy it a lot! It can be served as an appetizer or over a bed of rice as a quick weekday dinner! I usually marinate it the night before to give it more flavor, but if it's a last-minute meal you are preparing, no worries because there's still dipping sauce! Serve it with hot with shredded lettuce and a lemon wedge.",15 mins,5 mins,8 hrs 20 mins,4,"['1 ½ tablespoons low-sodium soy sauce', '1 tablespoon honey', '2 teaspoons minced garlic', '2 teaspoons minced fresh ginger', '1 pound skinless, boneless chicken thighs, cut into bite-sized pieces', '1  egg', '1 cup panko bread crumbs', 'vegetable oil for frying', '½ cup Japanese mayonnaise', '3 tablespoons mirin (Japanese sweet wine)', '2 tablespoons honey', '2 tablespoons Dijon mustard', '1 tablespoon low-sodium soy sauce']","['Whisk 1 1/2 tablespoons soy sauce, 1 tablespoon honey, garlic, and ginger together in a large glass or ceramic bowl. Add chicken and toss to evenly coat. Cover the bowl with plastic wrap and marinate in the refrigerator for 8 hours to overnight.', 'Remove chicken from marinade and shake off excess. Discard remaining marinade.', 'Beat egg in a bowl until smooth. Add panko bread crumbs to a shallow bowl. Dip chicken into beaten egg. Lift up so excess egg drips back in the bowl. Press into panko until completely coated. Place the breaded chicken, unstacked, onto a plate. Repeat with remaining chicken.', 'Heat oil in a deep fryer or large saucepan to 350 degrees F (175 degrees C). Lower chicken carefully into the hot oil in batches. Fry until golden brown, about 5 minutes. Transfer to paper towels to drain. Repeat with remaining chicken.', 'Whisk Japanese mayonnaise, mirin, 2 tablespoons honey, Dijon mustard, and 1 tablespoon soy sauce together in a bowl; pour sauce over chicken.']","{'Calories': '681', 'Fat': '48g', 'Carbs': '46g', 'Protein': '22g'}",https://www.allrecipes.com/recipe/258032/karaage-japanese-fried-chicken-with-honey-mayoster-sauce/
