title,intro,prep_time,cook_time,total_time,servings,ingredients,directions,nutrition,recipe_url
Scotch Eggs,"Scotch eggs are soft-boiled eggs wrapped in sausage and bread crumbs, deep-fried for a delicious savory treat. They're a British pub favorite, perfect for family occasions or picnics. We like to make these on Christmas Eve served on a bed of lettuce with sliced tomatoes and mustard for garnish.",20 mins,30 mins,50 mins,4,"['1 quart oil for frying', '4 large eggs', '2 pounds bulk pork sausage', '1 cup all-purpose flour', '4 large eggs, beaten', '4 cups dried bread crumbs, seasoned']","['Gather all ingredients. Preheat the oven to 350 degrees F (175 degrees C). Heat oil in a deep-fryer to 375 degrees F (190 degrees C).\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Place eggs in a saucepan and cover with water. Bring to boil. Cover, remove from heat, and let eggs sit in hot water for 10 to 12 minutes. Remove from hot water, cool, and peel.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Flatten sausage and make a patty to surround each egg.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Very lightly flour the outer sausage layer then coat with beaten egg. Roll in bread crumbs to cover evenly.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Deep-fry prepared eggs in hot oil until golden brown while making sure each side is well cooked.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Bake in the preheated oven for 10 minutes.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Cut in half and serve.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Enjoy!\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck']","{'Calories': '1489', 'Fat': '88g', 'Carbs': '108g', 'Protein': '64g'}",https://www.allrecipes.com/recipe/9482/scotch-eggs/
Leftover Mashed Potato Egg Cups,"These leftover mashed potato egg cups are a great way to use up mashed potatoes, and are quick and easy to assemble for breakfast or brunch. We like our eggs cooked until you can still dip a piece of toast into the yolk, but cook to your preference.",10 mins,20 mins,30 mins,4,"['16 ounces cooked mashed potatoes', '5 large eggs, divided', '2 teaspoons milk', '4 thin pats unsalted butter', '4 tablespoons grated Cheddar cheese', 'salt and freshly ground black pepper to taste', 'sliced green onions or chives, for garnish']","['Preheat the oven to 425 degrees F (220 degrees C).', 'Spray 4 (6 ounce) ramekins with cooking spray. Place 4 ounces mashed potatoes into each ramekin. Using the back of a spoon, mold into nests, and brush with 1 lightly beaten egg.', 'Break 1 of the 4 remaining eggs into each ramekin. Drizzle each with 1/2 teaspoon milk, top with 1 pat of butter, and 1 tablespoon Cheddar cheese.', 'Cook until yolk is starting to set and cheese is melted, 15 to 20 minutes (cooking time will depend on how you want your eggs cooked). Remove from the oven, and let stand until residual heat finishes cooking the egg whites, 1 to 3 minutes.', 'Season with salt and pepper, garnish with green onions or chives, and serve immediately.\n\n Cook’s Note\nFeel free to use garlic mashed potatoes, finely chopped herbs, or different cheeses for variety.']","{'Calories': '266', 'Fat': '14g', 'Carbs': '22g', 'Protein': '12g'}",https://www.allrecipes.com/leftover-mashed-potato-egg-cups-recipe-8754019
Halloumi Breakfast Sandwiches,"These breakfast sandwiches, with sausage and egg on an English muffin, are jazzed up with delicious halloumi cheese.",10 mins,15 mins,25 mins,2,"['2 large eggs, lightly beaten', '2 teaspoons finely minced bell pepper, any color', '2 teaspoons finely minced onion', 'salt and freshly ground black pepper', 'olive oil cooking spray', '2 teaspoons olive oil', '2 (2 ounce) breakfast sausage patties (such as Jimmy Dean®)', '2 slices halloumi cheese', '2 English muffins, toasted']","['Add eggs to a small bowl; stir in bell peppers and onion, and season with salt and pepper.', 'Heat a skillet over medium heat, and spray with olive oil spray. Place two egg rings in the skillet, and pour in the egg mixture, dividing equally between the rings. When eggs are opaque and starting to solidify, about 8 to 10 minutes, release the egg by running a knife around the inside of the ring. Flip the egg and cook about 30 seconds to 1 minute.', 'While eggs are cooking, heat olive oil in another skillet over medium heat. Cook sausage patties on one side of the skillet, turning once, until heated through, 3 to 4 minutes. On the other side of the skillet, cook halloumi slices until they are just starting to turn light golden brown, 1 to 2 minutes per side.', 'To assemble the sandwich, place cheese on the bottom half of an English muffin. Next, layer egg on the cheese and top with a sausage patty. Repeat for the second sandwich.', 'Season with salt and pepper, and serve immediately.\n\n Cook’s Note\nI use silicone egg rings, but if you don’t have egg rings, try using a cookie cutter or a canning jar lid flipped upside down.']","{'Calories': '778', 'Fat': '42g', 'Carbs': '75g', 'Protein': '25g'}",https://www.allrecipes.com/halloumi-breakfast-sandwiches-recipe-8752997
Boursin Scrambled Eggs,"These Boursin scrambled eggs, silky smooth with a subtle savory flavor, are what I like to make for breakfast or brunch when we have overnight friends or family visiting. We enjoy them served with sautéed mushrooms and sliced tomatoes on the side.",5 mins,5 mins,10 mins,2,"['4 large eggs', '3 tablespoons half-and-half', '1 pinch salt, plus more to taste', '1 tablespoon unsalted butter', '2 tablespoons garlic and fine herbs spreadable cheese (such as Boursin®), cold and crumbled', 'freshly ground black pepper to taste', 'chopped fresh parsley or chives, for garnish']","['Whisk eggs, half-and-half, and a pinch of salt together in a small bowl.', 'Melt butter in a medium nonstick pan over medium-low heat. When butter starts to bubble, pour in egg mixture. Using a silicone spatula, gently swirl the eggs around in circles from the outside in, without stopping, until you start to see small curds, about 20 to 30 seconds.', 'Switch from making circles to making long sweeps across the pan until you see larger curds, about 20 seconds. When eggs are about 75% cooked, gently fold in cheese. The eggs now should be softly set and still a little runny in places.', 'Remove the skillet from the heat, and set aside for about 20 to 35 seconds to allow the residual heat to finish cooking to your preferred consistency.', 'Garnish with parsley or chives, and serve immediately.\n\n Cook’s Note\nLow and slow is the way to go when making scrambled eggs. Be sure to take them off the heat when they are just a bit less done than how you want to eat them. That residual heat will finish them off, so they’ll be perfectly moist and tender, not dry or overdone. Boursin comes in a variety of different flavors, so choose your favorite.']","{'Calories': '297', 'Fat': '22g', 'Carbs': '6g', 'Protein': '17g'}",https://www.allrecipes.com/boursin-scrambled-eggs-recipe-8750323
Roscoe's Chilaquiles,"Roscoe's chilaquiles are a stunning Mexican breakfast of crisp tortilla chips in a traditional salsa roja, topped with a fried egg, crema, and avocado.",20 mins,20 mins,55 mins,4,"['3 guajillo chile peppers, seeds removed', '1 ancho chile pepper, seeds removed', '4 cups boiling water', '4 Roma tomatoes, quartered', '1 white onion, quartered', '3 garlic cloves, peeled', '2 tablespoons olive oil', '1 beef bouillon cube', '2 culantro leaves', '1 lime, juiced', 'salt and freshly ground black pepper to taste', '2 1/4 cups oil, divided', '12 soft corn tortillas, cut into 8 wedges each', '4 large eggs', '1/4 cup Mexican crema, or as needed', '1/2 cup crumbled cotija cheese', '1 avocado, sliced, or to taste', '1/4 cup cilantro leaves, or to taste', '1 lime, quartered', '1/4 teaspoon Mexican oregano, or to taste']","['For salsa roja, pour boiling water over peppers and let sit until softened, 15 to 30 minutes.', 'Meanwhile, add 2 tablespoons olive oil to a skillet over high heat, and sear tomatoes, onions, and garlic until charred for about 2 minutes.', 'Place softened peppers, charred vegetables, and 1 cup of the chile soaking water in a blender. Reserve remaining 3 cups chile water.\xa0 Blend until smooth. Strain the sauce; pour back into the pan.', 'Cook sauce over medium heat, scraping any charred bits from the bottom of the pan; add 2 cups of remaining chile water. Simmer until sauce is reduced by 1/3. Stir in bouillon cube and last 1 cup chile water, culantro leaves, lime juice; stir until bouillon cube dissolves. Season with salt and pepper.', 'For chilaquiles, heat oil to 350 degrees F ( 175 degrees C) in a large saucepan over medium heat. Add tortillas and fry until crisp and golden. 2 minutes per batch.', 'For each serving, heat 1 tablespoon oil in a small nonstick pan over medium heat. Crack an egg into the skillet, and cook until outer edges become opaque, about 1 minute. Turn egg over and cook until whites are completely opaque, 1 to 2 minutes more.', 'Add a handful of chips to the salsa roja, and turn to coat completely. Remove to a serving plate with a slotted spoon.', 'Drizzle with crema, top with an egg, cotija cheese, avocado, cilantro, squeeze of lime juice, and drizzle with more salsa roja. Sprinkle with oregano. Repeat with remaining ingredients.\n\n Cook’s Note\nIf you cannot find culantro, you can substitute fresh cilantro.\n\n\n\n From the Editor\nWe have determined the nutritional value of oil for frying based on a retention value of 10% after cooking. The exact amount will vary depending on cooking time and temperature, ingredient density, and specific type of oil used.']","{'Calories': '856', 'Fat': '66g', 'Carbs': '58g', 'Protein': '18g'}",https://www.allrecipes.com/roscoe-s-chilaquiles-recipe-8739658
Full English Breakfast,"This full English breakfast of baked beans with eggs, bangers and bacon, seared tomatoes and mushrooms, is traditional in the UK. Just add toast!",10 mins,20 mins,30 mins,1,"['1 (8 ounce) can baked beans', '2 tablespoons ketchup', '1 tablespoon HP sauce', '3 slices bacon', '2 bangers (British sausages)', '1 bunch cherry tomatoes on the vine', '5 whole cremini mushrooms', '2 large eggs']","['Place beans in a small saucepan over medium-low heat. Add ketchup and HP sauce, and heat until warmed through, about 5 minutes.', 'Heat a large skillet over medium heat, and add bacon and sausages. Cook until sausage is browned and bacon is cooked to your taste, about 10 minutes. Remove from the pan and set aside.', 'Add tomatoes and mushrooms to the skillet, and sear in bacon fat for 2 minutes; remove from the pan.', 'Add 1 cup water to the pan, crack in eggs, and simmer until whites are opaque and yolks are still runny. Spoon beans onto a plate, and arrange eggs, bacon, bangers, tomatoes, and mushrooms around them.']","{'Calories': '1189', 'Fat': '65g', 'Carbs': '90g', 'Protein': '69g'}",https://www.allrecipes.com/full-english-breakfast-recipe-8739702
"NYC Deli Bacon, Egg, and Cheese Sandwich","This NYC deli bacon, egg, and cheese sandwich takes you straight to the City. It makes a delicious hand-held breakfast.",5 mins,15 mins,20 mins,2,"['4 strips bacon', '2 Kaiser rolls, sliced in half horizontally', '4 tablespoons unsalted butter, divided', '4 large eggs, lightly whisked', '4 slices American cheese', 'ketchup, for serving (optional)']","['Place bacon in a large skillet and cook over medium-high heat, turning occasionally, until crisp, about 10 minutes. Drain bacon slices on paper towels.', 'Melt 2 tablespoons butter in a large nonstick pan or griddle over low heat. Add Kaiser rolls, cut sides down, and toast until lightly golden, about 3 minutes. Remove and set aside.', 'For each sandwich, melt 1 tablespoon butter in the skillet. Pour half the eggs into the pan, and cook as if making an omelet, pushing eggs aside and lifting to allow uncooked egg to run underneath. Layer 1 slice of cheese, 2 slices bacon, and 1 slice cheese onto half of the cooked egg, and fold the other half over the top. Add this to a toasted Kaiser roll, and wrap the roll in foil to steam. Repeat with remaining sandwich ingredients.', 'Slice in half and serve with ketchup.']","{'Calories': '694', 'Fat': '52g', 'Carbs': '24g', 'Protein': '31g'}",https://www.allrecipes.com/nyc-deli-bacon-egg-and-cheese-sandwich-recipe-8739440
"Ramen Omelet with Spinach, Mushrooms, and Cheese","This ramen omelet with spinach, mushrooms, and cheese is a filling omelet, and a great way to get kids to eat their veggies.",10 mins,15 mins,25 mins,1,"['1 (3 ounce) package ramen, seasoning packets discarded', '2 tablespoons butter, divided', '2 cups fresh spinach', '1 cup sliced mushrooms', '2 large eggs', '1 splash milk', '1/2 cup shredded Jack cheese', 'salt and freshly ground black pepper to taste']","['Bring 2 cups of water to a boil in a saucepan; add ramen and cook until tender, about 3 minutes. Drain and set aside.', 'Melt 1 tablespoon butter in a skillet. Add mushrooms; cook and stir until tender, about 5 minutes. Add spinach and cook until wilted, stirring constantly, about 2 minutes. Remove from skillet and set aside.', 'Mix eggs with splash of milk in a bowl. Melt remaining 1 tablespoon butter in the same skillet. Add eggs, top with half of the ramen, 1/2 of the mushroom-spinach mixture, and 1/4 cup cheese. Season with salt and pepper. Once eggs are set, fold omelet in half and top with remaining mushroom mixture and remaining cheese.']","{'Calories': '779', 'Fat': '59g', 'Carbs': '28g', 'Protein': '38g'}",https://www.allrecipes.com/ramen-omelet-with-spinach-mushrooms-and-cheese-recipe-8737803
Baked Feta Eggs,"These baked feta eggs are so very simple to make, but a great way to style up breakfast, brunch, or dinner. Feel free to adapt the flavors to your taste preferences.",10 mins,20 mins,30 mins,2,"['2 small tomatoes, diced (such as Campari®)', '2 tablespoons diced red onion', '1 clove garlic, minced', '1/2 cup feta cheese, roughly crumbled', '2 teaspoons olive oil', '2 large eggs', '1/2 teaspoon dried oregano', 'salt and freshly ground black pepper to taste', 'thinly-sliced fresh basil for garnish']","['Preheat the oven to 375 degrees F (190 degrees C), and spray 2 oven-safe ramekins with cooking spray.', 'Combine tomatoes, red onions, and garlic in a small bowl and divide evenly between ramekins. Sprinkle with feta cheese, drizzle with olive oil, and sprinkle with oregano. Place ramekins on a baking sheet.', 'Bake in the preheated oven for 8 minutes. Remove from oven; do not turn oven off.', 'Gently stir feta into tomato mixture. With the back of a spoon, make indentations in tomato mixture. Crack an egg into each indentation.', 'Return ramekins to the oven, and bake until egg whites are opaque but yolks are still runny, or cooked to your taste, 10 to 14 minutes. Season with salt and pepper, garnish with basil, and serve.']","{'Calories': '240', 'Fat': '16g', 'Carbs': '16g', 'Protein': '12g'}",https://www.allrecipes.com/baked-feta-eggs-recipe-8682609
Sausage and Cheese Egg Boats,"These sausage and cheese egg boats might be the best brunch dish ever. They have the same ingredients as a breakfast casserole, but give me the toasted bread outsides any time!",10 mins,40 mins,55 mins,6,"['1 pound breakfast sausage', '1 loaf Cuban bread, French loaf, or other “boat-shaped” bread', '2 cups shredded Cheddar Jack cheese or Mexican blend cheese, divided', '6 large eggs', '1/3 cup heavy cream', '1 teaspoon kosher salt', '1/2 teaspoon freshly ground black pepper', '1/3 cup finely chopped red bell pepper', '1/4 cup thinly sliced green onion']","['Preheat the oven to 325 degrees F (165 degrees C). Line a rimmed baking sheet with parchment.', 'Heat a large skillet over medium-high heat. Cook and stir sausage in the hot skillet until browned and crumbly, 5 to 7 minutes. Drain any excess grease; set aside to cool slightly.', 'Using a serrated knife, trim off the top layer of bread to expose the inside. Create a well for the fillings by removing most of the bread on the inside.\xa0Place 3/4 cup cheese along the bottom of the bread; place bread on the prepared baking sheet.', 'Whisk eggs, cream, salt, and pepper together in a large bowl until well blended. Stir in cooked sausage, bell pepper, green onions, and remaining cheese; pour mixture into prepared bread loaf.', 'Bake in the preheated oven until eggs are set, 35 to 40 minutes. Let stand 5 minutes before slicing and serving.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '731', 'Fat': '45g', 'Carbs': '45g', 'Protein': '38g'}",https://www.allrecipes.com/sausage-and-cheese-egg-boats-recipe-8629140
Overnight Blueberry French Toast Casserole,"I made this blueberry French toast casserole for Christmas morning brunch. It's perfect to put in the oven and go open presents while it bakes. You can top with syrup or whipped cream or nothing at all. I found several different recipes similar to this one, but none had everything I wanted to do with it, so I thought I'd try to make my own. I think it is a very good start, but please, let me know what you think!",30 mins,1 hr 15 mins,9 hrs 45 mins,10,"['1 (8 ounce) package cream cheese, softened', ""1 cup confectioners' sugar"", '2 tablespoons milk', '1 tablespoon vanilla extract, divided', '2 cups blueberries, divided', '2 loaves French bread, cubed', '2 cups milk', '8 large eggs', '1 teaspoon ground cinnamon', '½ teaspoon ground nutmeg']","['Gather the ingredients.', ""Mix cream cheese, confectioners' sugar, 2 tablespoons milk, and 1 teaspoon vanilla extract in a bowl until smooth and creamy; fold in 1 cup blueberries."", 'Cover the bottom of a 10x14-inch baking dish with a layer of bread cubes. Spread cream cheese mixture over bread layer; top with remaining bread cubes.', 'Whisk 2 cups milk, eggs, 2 teaspoons vanilla extract, cinnamon, and nutmeg together in a large bowl; pour over bread mixture. Sprinkle 1 cup blueberries over bread-egg mixture. Cover dish tightly with aluminum foil and refrigerate, 8 hours to overnight. Remove from refrigerator 30 to 60 minutes before baking.', 'Preheat the oven to 375 degrees F (190 degrees C). Bake in the preheated oven for 45 minutes. Remove foil and continue baking until the center is set, about 30 minutes.']","{'Calories': '494', 'Fat': '15g', 'Carbs': '72g', 'Protein': '19g'}",https://www.allrecipes.com/recipe/242196/overnight-blueberry-french-toast-casserole/
Chilaquiles Breakfast Casserole,"This chilaquiles breakfast casserole is made with layered tortilla chips, baked in a spiced chile sauce and cheese. Topped with fried or poached eggs, and plenty of delicious fixings, it's very satisfying. Traditional chilaquiles are made in a skillet, but this casserole version is a great way to serve a large group at breakfast or a brunch.",15 mins,30 mins,45 mins,6,"['1 (20 ounce) can red enchilada sauce', '1 cup roasted tomato salsa', '1/2 cup diced Hatch green chilies', '1/2 lime, juiced', '2 teaspoons chili powder', '1 teaspoon ground cumin', '1 teaspoon dried oregano', '1/2 cup sliced green onions', '8 to 10 cups thick-cut tortilla chips', '4 ounces shredded Monterey Jack cheese', '4 ounces shredded Cheddar cheese', '6 large eggs', '1 avocado\xa0- pitted, peeled, and diced', '1/4 cup crumbled queso fresco cheese', '1/4 cup chopped fresh cilantro leaves', 'sour cream (optional)', 'hot sauce (optional)']","['Preheat the oven to 375 degrees F (190 degrees C).', 'Add enchilada sauce, salsa, Hatch chilies, lime juice, chili powder, cumin, oregano, and green onions to a bowl and whisk thoroughly.', 'Toss Monterey Jack and Cheddar cheeses together; set aside.', 'Transfer 1 ladle of sauce into the bottom of a 9x12-inch baking dish. Top with half the chips, arranging into an even layer. Ladle over half the remaining sauce. Top evenly with half the cheese mixture.', 'Top with remaining chips, arranging into an even layer. Ladle over remaining sauce. Top evenly with the remaining cheese mixture.', 'Bake in the preheated oven until the casserole is heated through and cheese is starting to brown, 20 to 25 minutes.', ""In the last few minutes of baking time, prepare the eggs by frying or poaching, or bake them on top of the casserole as shown in the video. See Chef's Note for directions."", ""Serve casserole hot, topped with avocado, queso fresco, cilantro, sour cream, and hot sauce. Add a fried or poached egg to the top of each serving.\n\n \n\n\n\n\n\n \n John Mitzewich\n\n Chef's Note:\nTo bake eggs on the top of the casserole, abke the casserole in the preheated oven for 20 minutes. Remove from the oven, and make 6 very shallow wells in the top of the casserole with the back of a spoon. Carefully crack a raw egg into each well.\xa0Return casserole to the oven, and bake until egg whites are opaque but yolks are still runny, 10 to 15 minutes more. The eggs will finish cooking while the casserole is garnished.\n\n\n\n From the Editor:\nHere’s everything you need to know to poach or fry eggs.\nHow to Poach an Egg\nHow to Fry Eggs""]","{'Calories': '607', 'Fat': '37g', 'Carbs': '50g', 'Protein': '23g'}",https://www.allrecipes.com/chilaquiles-breakfast-casserole-recipe-8684756
Breakfast Crunchwrap Casserole,"This breakfast crunchwrap casserole wraps layers of hash brown patties, scrambled eggs, sausage, and cheese in a crisp flour tortilla crust. It's a perfect all-in-one breakfast.",15 mins,55 mins,1 hr 10 mins,8,"['10 frozen hash brown patties', '1 pound breakfast sausage', '1/3 cup jarred salsa, plus more for serving', '2/3 cup sour cream', '1 tablespoon finely chopped pickled jalapeno peppers', '3 tablespoons melted butter, divided', '6 (12-inch) flour tortillas', '1 tablespoon butter', '10 large eggs', '1 tablespoon water', '1 teaspoon kosher salt', '1/2 teaspoon freshly ground black pepper', '2 cups shredded Cheddar cheese']","['Preheat the oven to 425 degrees F (220 degrees C). Line a baking sheet with parchment, and arrange hash brown patties in a single layer.', 'Bake in the preheated oven until browned and crispy, flipping halfway through, 20 to 25 minutes. Reduce oven temperature to 375 degrees F (190 degrees C).', 'Meanwhile, heat a large skillet over medium-high heat. Cook and stir sausage in the hot skillet until browned and crumbly, 5 to 7 minutes. Drain and discard grease.', 'Stir salsa, sour cream, and jalapenos together in a small bowl; set aside.', 'Brush 1 tablespoon melted butter evenly on bottom and sides of casserole dish. Arrange 5 tortillas, overlapping each other and lightly draping over the sides, to fully cover the bottom and sides of the dish. Spread cooked sausage over the tortillas.', 'Melt 1 tablespoon butter in a large nonstick skillet over medium heat. Whisk eggs, water, salt and pepper together in a large bowl until well blended. Add eggs to skillet and cook, stirring constantly, until loosely set and soft-scrambled, about 3 minutes. Spread eggs evenly over sausage.', 'Drizzle half of sour cream mixture over eggs and sprinkle on 3/4 cup cheese. Top with hash browns and remaining cheese.', 'Place remaining tortilla in the center of the dish and fold the overlapping tortillas over the center tortilla; press slightly to seal. Brush with remaining 2 tablespoons melted butter, pressing down to help tortilla edges stick together.', 'Bake in the oven at 375 degrees F (190 degrees C) until toasted golden brown, 25 to 30 minutes. Carefully place a large platter or board over casserole dish; invert casserole onto the board. Cut casserole into squares and serve with remaining sour cream sauce and more salsa as desired.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '918', 'Fat': '52g', 'Carbs': '75g', 'Protein': '36g'}",https://www.allrecipes.com/breakfast-crunchwrap-casserole-recipe-8623349
Breakfast Nachos,"These breakfast nachos are a play on steak and eggs and they're out of this world. Salty tortilla chips are layered with sliced seared flat iron steak, eggs, beans, and cheese, broiled, dressed with everything else nacho, then finished with a zingy chimichurri sauce.",30 mins,15 mins,55 mins,8,"['3/4 cup packed fresh cilantro leaves and tender stems', '1/2 cup loosely packed fresh flat-leaf parsley leaves and tender stems', '1 clove garlic, coarsely chopped', '1 1/2 tablespoons red wine vinegar', '1/4 teaspoon crushed red pepper', '1/4 teaspoon kosher salt', '1/4 cup extra-virgin olive oil', '1 (8 ounce) flat iron steak, patted dry', '3/4 teaspoon kosher salt, divided', '1/2 teaspoon ground black pepper, divided', '1/2 teaspoon ground cumin (optional)', '2 tablespoons olive oil', '8 large eggs', '1 (11 ounce) package tortilla chips (such as Tostitos®)', '2 (8 ounce) packages shredded Mexican cheese blend (such as Tilamook®)', '1 (15 ounce) can black beans, drained and rinsed', '1 cup chopped plum tomatoes', '1 avocado, chopped', '1/2 cup drained pickled jalapeno slices', '1/2 cup sour cream, or as needed']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'For chimichurri: Place cilantro, parsley, garlic, vinegar, crushed red pepper, and salt in a small food processor; pulse until finely chopped, about 10 pulses. With processor running, pour oil through food chute, and process until fully incorporated, about 20 seconds; set aside.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'For steak: Sprinkle steak evenly with 1/2 teaspoon of the salt, 1/4 teaspoon of the black pepper, and cumin, as desired. Heat a medium cast-iron skillet over medium-high for 5 minutes. Add steak and 1 tablespoon of the oil, swirling to distribute oil evenly. Cook, undisturbed, until nicely browned and a thermometer inserted into thickest portion of steak\xa0registers 120 degreed F (49 degrees ) for rare, about 3 minutes per side. Transfer to a cutting board, and let rest 10 minutes. Do not wipe skillet clean.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Meanwhile, whisk together eggs and remaining 1/4 teaspoon each salt and black pepper in a medium bowl until thoroughly blended. Heat cast-iron skillet over medium. Add remaining 1 tablespoon oil and eggs; cook, stirring occasionally, until just set, about 2 minutes. Transfer to a bowl; cover, and set aside.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Preheat the oven’s broiler and place a rack about 12 inches from the heat source. Line a large rimmed baking sheet with aluminum foil.', 'To assemble nachos, arrange half of tortilla chips in an even layer on prepared baking sheet. Thinly slice steak across the grain, and cut into 3/4-inch pieces. Sprinkle tortilla chips evenly with half of steak, half of beans, half of eggs, and half of Mexican blend cheese. Repeat with remaining chips, steak, beans, eggs, and cheese.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Broil until cheese is melted and bubbly, about 2 minutes. Top with tomatoes, avocado, and pickled jalapeños. Drizzle evenly with chimichurri, and serve with sour cream.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '738', 'Fat': '51g', 'Carbs': '43g', 'Protein': '30g'}",https://www.allrecipes.com/breakfast-nachos-recipe-8679259
Naked Eggs Benedict,"These naked eggs Benedict are a stripped-down version that involves no poaching of eggs, and they are not covered in heavy Hollandaise sauce, but are sauced with a lighter lemon butter sauce. And yet, the taste is virtually identical to classic eggs Benedict.",10 mins,25 mins,35 mins,2,"['2 teaspoons melted butter', '4 round or oval slices deli ham\xa0(about 2 ounces)', '2 large eggs', '1 pinch salt', '1 pinch cayenne pepper', '1 lemon, juiced (about 2 tablespoons)', '1 tablespoon water', 'salt to taste', '2 tablespoons cold unsalted butter, sliced', '1 pinch cayenne pepper\xa0or few drops of hot sauce, to taste (optional)', '1 English muffin - halved, toasted, and buttered', '1 teaspoon freshly snipped chives to garnish']","['Preheat the oven to 350 degrees F (175 degrees C). Grease 2 (5 ounce) ramekins (or 2 wells of a standard muffin tin) with melted butter.', 'Line each ramekin with two slices of ham, being sure to get the edges even around the top.', 'Crack 1 egg into a small bowl; gently transfer to a ham-lined ramekin; repeat with the second egg. Season each egg with salt and cayenne, to taste.', 'Bake in the preheated oven until the whites are just barely set, and the yolks are still soft and a little runny, 20 to 25 minutes. The eggs will continue to cook and set more firmly once removed from the oven if left in the hot ramekins.', 'When eggs have 10 minutes cook time remaining, make lemon butter sauce. Add lemon juice, water, and salt to a small pan. Bring to a simmer over medium heat, and simmer until liquid has reduced by about half, 1 to 2 minutes.', 'Reduce heat to lowest setting and add butter slices. Start swirling and shaking the pan until butter is almost fully emulsified, then turn off the heat. Continue swirling pan until butter is entirely melted. Taste; add cayenne or hot sauce if using. Keep pan in a warm spot until needed. Sauce will thicken slightly as it cools', ""Toast and butter English muffins, transfer baked ham and eggs onto muffin halves, and spoon warm sauce over. Sprinkle with chives and serve immediately.\n\n \n\n\n\n\n\n \n John Mitzewich\n\n Chef's Notes:\nBaking times will vary greatly depending on exact size, shape, and material of ramekins used. A muffin tin can be used, but may take less time. Testing is recommended, but once you get the time down, it should be fairly consistent each time.\xa0Sauce can be used even if using the classic poached egg method for the Benedict.""]","{'Calories': '550', 'Fat': '31g', 'Carbs': '49g', 'Protein': '20g'}",https://www.allrecipes.com/naked-eggs-benedict-recipe-8607937
Easy Eggs Benedict Breakfast Sliders,"These easy eggs Benedict breakfast sliders make a crowd-pleasing breakfast. Hawaiian rolls are filled with ham and eggs, and baked while you make an easy Hollandaise sauce.",15 mins,25 mins,40 mins,12,"['1 (12 count) package Hawaiian rolls', '6 thin slices ham,\xa0cut in half', '12 small or medium eggs', '1 teaspoon kosher salt', '1 (0.9 ounce) packet Hollandaise sauce mix, such as Knorr®', '1 cup milk', '1/4 cup butter', '1/4 teaspoon freshly ground black pepper', '1 tablespoon finely chopped chives']","['Preheat the oven to 375 degrees F (190 degrees C). Place rolls into a 9x13-inch baking dish. Press a hole into the center of each roll and use fingers or a small spoon to press bread in and around to create a large well.', 'Place a half slice of ham into the form of each roll. Crack an egg into each and sprinkle evenly with salt.', 'Bake in the preheated oven until whites are set and yolks are still runny, about 20 minutes, rotating the pan halfway through baking time.', 'Meanwhile, prepare Hollandaise with milk and butter according to package directions.', 'Carefully cut rolls into 12 servings and serve topped with 2 tablespoons Hollandaise sauce and a sprinkle of pepper and chives.']","{'Calories': '298', 'Fat': '15g', 'Carbs': '16g', 'Protein': '24g'}",https://www.allrecipes.com/easy-eggs-benedict-breakfast-sliders-recipe-8674912
