title,intro,prep_time,cook_time,total_time,servings,ingredients,directions,nutrition,recipe_url
Pretzel Crust Pizza,What makes pretzel dough different from regular pizza dough is the baking soda wash to create the signature “pretzel flavor” and a crunchy brown crust.,25 mins,25 mins,1 hr 25 mins,10,"['1 ¼ cups warm water (about 110 degrees F (43 degrees C))', '1 ½ tablespoons granulated sugar', '1 (1/4-ounce) envelope active dry yeast', '3 ½ cups bread flour', '1 teaspoon kosher salt', 'neutral cooking oil, for greasing bowl', 'cooking spray', '1 tablespoon baking soda', '2 tablespoons hot water', '2 cups shredded low-moisture, part-skim mozzarella cheese', '30 pepperoni slices (such as Hormel)', '1 tablespoon unsalted butter, melted', 'pretzel salt', '1/3 cup whole milk', '8 ounces processed cheese (such as Velveeta), cubed', '1 tablespoon unsalted butter', '½ teaspoon onion powder', '½ teaspoon paprika', '½ teaspoon garlic powder', '1/4 teaspoon kosher salt']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Prepare the pizza: Place warm water, sugar, and yeast in the bowl of a stand mixer fitted with a dough hook. Whisk until just combined, and let stand until foamy, about 5 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Add flour and salt; mix on low speed until just combined, about 20 seconds. Increase speed to medium, and knead until dough is smoothand elastic, about 5 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Shape dough into a ball, and transfer to a large greased bowl, rotating dough to coat all sides in oil. Cover with plastic wrap or a clean damp towel; let rest in a warm area until doubled in size, 25 to 30 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Preheat the oven to 425 degrees F (230 degrees C) with a pizza stone or overturned large rimmed baking sheet on the center rack. Grease a large 15-inch pizza pan with cooking spray. Punch down dough, and transfer to the prepared pizza pan. Using clean hands, press dough to the outer edge of the pan (dough should be 15 inches in diameter). Fold 1 to 1 1/2-inches of dough’s outer edge over itself to create adefined crust (dough should be 13 inches in diameter to the outer edge).\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Combine baking soda and hot water in a small bowl. Using a pastry brush, brush the top and outer edges of crust; discard any remaining baking soda mixture.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake crust on pizza stone in preheated oven until crust is golden brown, about 8 minutes.', 'Meanwhile prepare the cheese sauce: Bring milk to a simmer in a small saucepan over medium. Reduce heat to low; add processed cheese, in batches, whisking constantly until melted, about 5 minutes. Whisk in butter, onion powder, paprika, garlic powder, and salt until smooth. Set aside until ready to use.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Spread cheese sauce evenly over par-baked crust. Sprinkle with an even layer of mozzarella cheese, and top evenly with pepperoni slices. Brush outer crust with melted butter, and sprinkle evenly with pretzel salt.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake in the preheated oven at 425 degrees F (230 degrees C) until mozzarella is slightly browned and melted and crust is cooked through, about 8 minutes. Remove from oven, and let cool on pizza pan for 5 minutes. Slice and serve.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '286', 'Fat': '8g', 'Carbs': '39g', 'Protein': '15g'}",https://www.allrecipes.com/pretzel-crust-pizza-recipe-8635843
Copycat Crazy Puffs,Learn how to make a copycat version of Little Caesar's Crazy Puffs at home - all the flavors of pepperoni pizza in little bite-sized puffs.,10 mins,16 mins,28 mins,4,"['1 (13.8-ounce) pizza crust (such as Pillsbury)', '1/3 cup unsalted butter, melted', '1 tablespoon finely chopped fresh parsley', '2 teaspoons dried  Italian seasoning', '2 teaspoons garlic salt', '1/4 teaspoon freshly ground black pepper', '1 1/2 cups jarred pizza sauce', '1 1/2 cups pepperoni slices', '4 cups pre-shredded farmer-style mozzarella cheese', '1/4 cup freshly grated Parmesan cheese']","['Preheat the oven to 375 degrees F (180 degrees C) Place a baking sheet on the bottom rack oven. Coat a shallow 12 cup muffin tin with cooking spray.', 'Roll pizza dough across prepared muffin tin, make sure to stretch dough to cover the entire surface. Using a pizza cutter, cut dough into squares for each muffin tin. Discard any excess dough.', 'Press and roll dough squares into each tin and ensure dough comes halfway up the sides of each cup.', 'Stir together butter, parsley, Italian seasoning, garlic salt, and black pepper in a small bowl until well combined. Brush butter mixture onto each dough cup.', 'Dollop 1 teaspoon pizza sauce into each cup. Layer two slices of pepperoni, add 1 tablespoon cheese overtop,\xa0 and another 2 slices of pepperoni. Top with another\xa0 2 tablespoons of cheese, making sure to press the cheese within each muffin cup.\xa0 Add Parmesan\xa0 to butter mixture, and drip butter mix over each puff.', 'Bake in the preheated oven until cheese is melted, about 15 minutes. Set oven to broil, and broil until golden brown, about 1 minute. Remove from oven and allow to cool for 2 minutes before serving.\n\n \n\n\n\n\n\n \n Dotdash Meredith Video Studios']","{'Calories': '1031', 'Fat': '71g', 'Carbs': '53g', 'Protein': '44g'}",https://www.allrecipes.com/copycat-crazy-puffs-recipe-8621973
Sardine Pizza,"This sardine pizza showcases the vibrant flavors of the Mediterranean. With sardines, fresh mozzarella, tomatoes, and fresh and dried herbs, it’s perfectly tangy and salty.",15 mins,10 mins,25 mins,6,"['1 pound prepared pizza dough', '1 teaspoon olive oil', '1/2 teaspoon Greek seasoning', '1/4 cup pizza sauce', '8 slices fresh mozzarella cheese, or more to taste', '1/4 cup halved cherry tomatoes', '10 sardines', '1 1/2 teaspoons dried oregano', '1 large egg (optional)', '3 leaves fresh basil, torn', '2 teaspoons lemon juice, or to taste']","['Preheat a gas grill with all burners on High for 10 to 15 minutes.', 'Shape pizza dough into a disc. Reduce the flame on half the grill burners to Low, to create areas of direct and indirect heat.', 'Carefully place dough onto the grill over direct heat. Close the cover. Let dough grill until the bottom is just barely cooked and shows char marks, 1 to 3 minutes.', 'Use tongs to flip pizza dough over; move to the indirect heat. Brush dough with olive oil, and sprinkle with Greek seasoning. Place mozzarella slices, tomatoes, and sardines on pizza.', 'Sprinkle oregano evenly over the pizza. Crack open egg and place in center of the pizza.', 'Grill until cheese is melted, and egg white is no longer clear, about 3 minutes. Carefully remove pizza from the grill.', 'Sprinkle with torn basil; squeeze lemon juice over the pizza.\n\n Cook’s Note\nI buy my dough from the freezer section at Aldi. You can also portion it in half to create 2 dough discs.The egg is optional. If you prefer, place the pizza under a broiler to set the egg.You can add very thin slices of lemon to the pizza for additional zesty flavor, and yes, they are edible, including the lemon peel.']","{'Calories': '334', 'Fat': '14g', 'Carbs': '37g', 'Protein': '15g'}",https://www.allrecipes.com/sardine-pizza-recipe-8633538
Who Invented Pizza—And Were They Italian?,"Plus, how did it become so popular?",,,,,[],[],,https://www.allrecipes.com/who-invented-pizza-8612456
What Is Detroit-Style Pizza — And Why Is It Square?,"Plus, how do you make it?",,,,,[],[],,https://www.allrecipes.com/what-is-detroit-style-pizza-8567847
Heart-Shaped Pizza,"This heart-shaped pizza is a yummy way to show the pizza fans in your life that you love them. Using pre-made pizza dough and a few simple ingredients, it is very easy to make. Most stores, from Aldi to Trader Joe’s to Winco, now carry their own pizza dough.",15 mins,17 mins,1 hr 5 mins,4,"['1 pound prepared pizza dough', '1/2 cup pizza sauce', '3/4 cup shredded mozzarella cheese', '1/4 cup shredded Parmesan cheese', '1/4 cup crumbled cooked sausage', '1/4 cup pepperoni slices, or as needed']","['Allow dough to come to room temperature, about 30 minutes.', 'Preheat the oven to 450 degrees F (230 degrees C).', 'Divide the dough into 2 unequal pieces. One piece of dough should be smaller. Take the larger piece and press out into a square shape. Take the smaller piece and roll into a circle. Cut the circle in half.', 'Take a teaspoon of oil and brush a pizza stone. Position the dough square on the pizza stone with one point of the square pointing down.', 'Position the straight side of a dough half circle along the upper left edge of the square. Place the other half circle along the upper right edge of the square. Press seams together to join.', 'Spread pizza sauce over dough to 1/2-inch from the edge. Top pizza with shredded cheese, sausage and pepperoni.', 'Bake in the preheated oven until cheese is melted and crust is golden, 17 to 19 minutes. Let rest 3 minutes before slicing.']","{'Calories': '460', 'Fat': '18g', 'Carbs': '56g', 'Protein': '17g'}",https://www.allrecipes.com/heart-shaped-pizza-recipe-8430817
This Viral Pan Pizza Recipe Uses Your 9x13 and Easy Store-Bought Shortcuts,"Let the store do the work, you just have to assemble and bake.",,,45 mins,4 servings,"['1 pound fresh\xa0pizza dough,\xa0thawed', 'cooking spray', '5 tablespoons Trader Joe’s Garlic Spread-Dip', '1 to 2 tablespoons Trader Joe’s Italian Bomba\xa0Hot Pepper Sauce', '2 ounces sliced Calabrese salami (about 1/3 cup), divided', '1 1/2 ounces\xa0pepperoni\xa0(about 1/3 cup), divided', '6 ounces low-moisture part-skim mozzarella cheese, shredded (1 1/2 cups), divided', '3 tablespoons Trader Joe’s\xa0Pesto\xa0Genovese', '1/4 cup loosely packed fresh\xa0basil leaves']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Remove pizza dough from refrigerator 20 minutes before making pizza. Preheat the oven to 450 degrees F (230 degrees C).', 'Spray a metal 9x13-inch baking pan with cooking spray. Place pizza dough in baking pan and stretch to reach corners. If dough is hard to stretch and springs back, place a clean kitchen towel over baking pan and let dough relax for 10 minutes until pliable enough to stretch.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Spread Garlic Spread-Dip evenly over dough, edge to edge, with a spoon or small offset spatula. Dollop with Bomba Hot Pepper Sauce, and spread evenly over Garlic Spread-Dip.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Place 1/2 of the salami and 1/2 of the pepperoni over the sauces; sprinkle with 3/4 cup mozzarella. Top with remaining salami and pepperoni. Sprinkle with remaining mozzarella cheese.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'With a small spoon, dollop pesto, about 1/2 teaspoon at a time, over pizza.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake in the preheated oven until dough has puffed, is golden brown around edges and bottom, and cheese has melted, 15 to 20 minutes, rotating pan back to front halfway through.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Using a large spatula, remove from the oven and carefully transfer to a cutting board. Sprinkle with basil leaves, slice, and serve!\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '578', 'Fat': '28g', 'Carbs': '59g', 'Protein': '22g'}",https://www.allrecipes.com/trader-joes-spicy-garlic-pepperoni-pan-pizza-recipe-8304190
15 Fancy Pizza Recipes That’ll Make Any Meal Feel Special,These fancy pizzas are sure to impress even the toughest of critics.,,,,,[],[],,https://www.allrecipes.com/fancy-pizza-recipes-8430631
Mini Heart-Shaped Naan Pizzas,"These mini heart-shaped naan pizzas are a fun and easy way to celebrate Valentine’s Day, a child’s birthday party, lunch, or even dinner for the kids. Just about everybody loves pizza, and you can top them with whatever makes everybody happy. Pepperoni hearts take them over the top.",10 mins,10 mins,20 mins,8,"['8 mini naan flatbreads', '1 cup pizza sauce', '1 1/2 cups shredded mozzarella cheese, or more to taste', '40 slices pepperoni, or more to taste']","['Preheat the oven to 400 degrees F (200 degrees C). Line a baking sheet with foil for easy cleanup.', 'Use a 4 to 4 1/2-inch heart-shaped cookie cutter to cut each flatbread into a heart shape. Place flatbreads on the prepared baking sheet, evenly spread the pizza sauce on each, and sprinkle with mozzarella.', 'Cut each slice of pepperoni into a heart shape using a mini heart-shaped cookie cutter, if desired, and place on top of mozzarella.', 'Move the baking sheet to the oven, and cook until cheese is melted and crust is golden brown, 9 to 11 minutes. Serve hot.\n\n Cook’s Note\nI buy the mini naan flatbreads at Aldi in a package of 8, and they’re available plain or garlic-flavored. You can use store-bought or homemade pizza sauce. My go-to recipe (which is always in my freezer) is on this site, No-Cook Pizza Sauce.']","{'Calories': '247', 'Fat': '11g', 'Carbs': '27g', 'Protein': '11g'}",https://www.allrecipes.com/mini-heart-shaped-naan-pizzas-recipe-8422932
Sicilian Sausage Rolls (Tomasini),"This is my take on Sicilian sausage rolls (tomasini), pizza dough spirals filled with ricotta and Italian sausage. They may not be that authentic, but they are extremely delicious. If you buy some ready-made pizza dough, they are also extremely easy.",20 mins,45 mins,1 hr 5 mins,12,"['24 ounces pizza dough', '1 large egg, beaten', '2 cups ricotta cheese', '12 ounces Italian sausage, casing removed', '1 teaspoon freshly ground black pepper', '1 teaspoon red chili flakes, or to taste', 'salt to taste', '1/2 cup thinly sliced green onions', '1/2 cup pecorino Romano cheese, plus more to finish']","['Preheat the oven to 400 degrees F (200 degrees C). Line a baking sheet with parchment.', 'Roll dough out on a lightly floured surface into a 12x18-inch rectangle. Brush the entire surface of dough with half the beaten egg', 'Beginning about 3 inches from the top edge of the long side of dough, scoop rounded tablespoons of ricotta onto dough in a row, leaving about 1 1/2 inches between each scoop. Make a second row below the first, but offset the ricotta scoops to make a checkerboard pattern. Repeat all the way to the bottom of the dough, using all the ricotta.', 'Place rounded tablespoons of sausage into the spaces between ricotta scoops. When finished, the cheese on one row should line up with sausage on the next row and vice versa.', 'Season with black pepper, red chili flakes, and salt, keeping in mind that sausage may already be salty. Scatter green onions over, and grate pecorino Romano cheese evenly over.', 'Roll dough up from the bottom toward the edge with 3 inches of unfilled dough. Finish with seam on the bottom.', 'Cut into 12 equal portions, and place cut side up on the prepared baking sheet. Brush top of each sausage roll with remaining egg, and grate more pecorino Romano cheese over if desired.', ""Bake in the preheated oven until nicely browned, 45 to 50 minutes.\n\n \n\n\n\n\n\n \n John Mitzewich\n\n Chef's Note\nIf you prefer to make your own pizza dough, my Famous California Pizza Dough is just right for this recipe.""]","{'Calories': '318', 'Fat': '15g', 'Carbs': '30g', 'Protein': '15g'}",https://www.allrecipes.com/sicilian-sausage-rolls-tomasini-recipe-8421284
Mexican Polenta Pizza,"This fun polenta pizza fuses baked polenta with pizza, and, to give it another twist, it's topped with delicious Mexican flavors.",15 mins,30 mins,1 hr 45 mins,4,"['1 cup cornmeal', '3 cups skim milk', '1/2 teaspoon kosher salt', '1 tablespoon olive oil', '5 ounces lean ground beef', '1 1/2 cup red chile sauce (such as Herdez® Red Guajillo Chile Mexican Cooking Sauce)', '1 cup Mexican shredded cheese blend, plus more for sprinkling on top', '1 cup shredded lettuce, or to taste', '1 tomato, diced, or to taste', '2 tablespoons sliced pitted black olives, or to taste', '2 tablespoons sour cream, or to taste']","['Stir cornmeal, milk, and salt together in a medium saucepan, and cook over medium-high heat, stirring constantly, until mixture comes to a boil and thickens enough to pull away from the sides of the pan, about 15 minutes. Remove from heat and stir in the olive oil. Spread on a greased cookie sheet. Cool in the refrigerator for 1 hour.', 'Preheat the oven to 400 degrees F (200 degrees C).', 'Bake polenta crust in the preheated oven for 10 to 15 minutes.', 'Meanwhile, heat a nonstick skillet over medium-high heat, and cook and stir ground beef in the hot skillet until browned and crumbly, 5 to 7 minutes. Pour in red chile sauce, and simmer until thickened, about 10 minutes.', 'Top polenta crust with meat sauce and cheese. Return to the oven; bake until cheese is melted, 10 to 12 minutes more.', 'Top with lettuce, tomato, black olives, and sour cream. Sprinkle with additional shredded cheese, if desired.']","{'Calories': '445', 'Fat': '19g', 'Carbs': '43g', 'Protein': '28g'}",https://www.allrecipes.com/mexican-polenta-pizza-recipe-7508449
Grilled Bacon Pizza,"This grilled bacon pizza is loaded with layers of flavor and double the bacon. Get ready, this may just become your favorite!",15 mins,10 mins,25 mins,8,"['1 pound prepared pizza dough', '2 teaspoons olive oil', '1/3 cup bacon jam', '1/2 cup shredded mozzarella', '1/4 cup ricotta cheese', '1/3 cup cooked, chopped bacon', '1/4 cup arugula, torn', '2 tablespoons pesto', '1 tablespoon balsamic glaze', '2 tablespoons crumbled ricotta salata']","['Preheat a gas grill with all burners on High for 10 to 15 minutes. Shape pizza dough and brush with olive oil.', 'Reduce the flame on half of the grill burners to Low, to create areas of direct and indirect heat.', 'Carefully place dough, olive oil side facing down, onto the grill over direct heat. Close the cover. Let dough grill until the bottom is just barely cooked and shows char marks, 1 to 3 minutes.', 'Flip dough over and cook 2 to 3 more minutes. Remove dough to a baking sheet.', 'Spread bacon jam over pizza dough; sprinkle mozzarella cheese over dough. Place small dollops of ricotta cheese onto pizza. Scatter cooked bacon pieces over the pizza.', 'Return pizza to grill and cook until cheese has melted, 3 to 4 more minutes.', 'Scatter small pieces of arugula onto pizza. Add pesto; drizzle with balsamic glaze. Scatter ricotta salata crumbles over pizza. Cut into wedges and serve.']","{'Calories': '245', 'Fat': '10g', 'Carbs': '30g', 'Protein': '9g'}",https://www.allrecipes.com/grilled-bacon-pizza-recipe-8391436
Prosciutto Peach Pizza,"Grilled sweet peaches and salty prosciutto contrast on this prosciutto peach pizza, and hot honey and arugula add heat and a hint of sharpness.",20 mins,10 mins,30 mins,4,"['1 ripe peach, pitted and sliced', '1 pound prepared pizza dough', '4 teaspoons olive oil, divided', '3 tablespoons pesto', '3 tablespoons ricotta cheese', '4 slices prosciutto, roughly torn', '1 heirloom tomato, sliced', '1/3 cup shredded quesadilla cheese', '1/2 cup arugula', '1 tablespoon hot honey']","['Preheat a gas grill with all burners on High for 10 to 15 minutes. Grill peach slices until peaches begin to soften and have grill marks, about 5 minutes, set aside.', 'Reduce the flame on half of the grill burners to Low, to create areas of direct and indirect heat. Shape pizza dough into a circle. Brush one side of dough with 2 teaspoons olive oil.', 'Carefully place dough oil side down onto the grill over direct heat. Close the cover, and grill dough until the bottom is just barely cooked and shows char marks, 1 to 3 minutes.', 'Use tongs to turn dough over; move to the indirect heat. Brush dough with pesto, dollop with ricotta cheese, and sprinkle with quesadilla cheese. Scatter on pieces of prosciutto, grilled peaches, and sliced heirloom tomato. Grill until cheese is melted, about 3 minutes.', 'Remove pizza from the grill, top with arugula, and drizzle with hot honey and 2 teaspoons olive oil. Cut into wedges and serve.']","{'Calories': '551', 'Fat': '19g', 'Carbs': '81g', 'Protein': '17g'}",https://www.allrecipes.com/prosciutto-peach-pizza-recipe-8303284
French Bread Pizza,"French bread pizza is easier than making homemade pizza dough and faster than calling out for delivery. Just pick up a loaf of fresh French bread and use your favorite toppings for a quick-and-easy dinner. For fun, let the kids add their own pizza toppings. And don’t forget—this makes some great Game Day food, sliced into smaller pieces.",15 mins,14 mins,29 mins,4,"['1 (12 ounce) loaf French bread', '2 tablespoons olive oil', '1 cup pizza sauce, or to taste', '2 cups shredded mozzarella cheese, or more to taste', 'pizza toppings, such as pepperoni, Italian sausage, red onion, olives, mushrooms, bell peppers, jalapenos, ham, bacon, or tomatoes', 'red pepper flakes or chopped basil, for garnish']","['Preheat the oven to 425 degrees F (220 degrees C). Line a baking sheet with aluminum foil or parchment paper for easy cleanup, and set aside.', 'Using a serrated knife, cut the French bread in half, and then slice in half lengthwise to make 4 pizzas. Lightly brush the cut sides of the bread with olive oil and place on the baking sheet.', 'Bake in the preheated oven for 4 minutes.', 'Remove from the oven; spread pizza sauce over each piece of bread, and sprinkle with mozzarella cheese. Finish by adding your favorite toppings, pressing in slightly to adhere.', 'Return to the oven and bake until cheese is melted and starting to brown, 10 to 13 minutes. Serve immediately.']","{'Calories': '456', 'Fat': '18g', 'Carbs': '53g', 'Protein': '21g'}",https://www.allrecipes.com/french-bread-pizza-recipe-7971911
Mini Pepperoni Pizza Cups,"These mini pepperoni cups taste like pepperoni pizza! The crouton is the crust and you can customize the toppings however you like. So cute, so delicious, and a perfect party appetizer — this recipe is just fun to make and eat!",20 mins,10 mins,30 mins,12,"['24 large deli-style slices pepperoni', '24 croutons (from 1 bag croutons)', '1 1/2 cups prepared pizza sauce', '16 ounces shredded mozzarella cheese', '1 (5 ounce) package mini pepperoni']","['Preheat the oven to 400 degrees F (200 degrees C). Using kitchen shears, snip four 1/2-inch cuts around the edges of each large pepperoni slice, leaving the center uncut.', 'In a 24-count mini muffin pan, press each pepperoni down, followed by a crouton, a spoonful of pizza sauce, cheese, and mini pepperonis.', 'Bake in the preheated oven until cheese melts, about 10 minutes.']","{'Calories': '343', 'Fat': '20g', 'Carbs': '24g', 'Protein': '16g'}",https://www.allrecipes.com/mini-pepperoni-pizza-cups-recipe-7644701
Summer Pizza,"This summer pizza is loaded with fresh veggies, light on the cheese, and is made on the grill. The butter glaze makes a nice finish, but you can skip it if you like.",15 mins,5 mins,20 mins,4,"['1 pound pizza dough', '1/4 cup pesto', '1/3 cup shredded quesadilla cheese', '10 thin slices zucchini', '10 thin slices summer squash', '2 mini bell peppers, thinly sliced', '1 thin slice red onion, diced', '1 strip cooked bacon, chopped', '1 tablespoon butter', '1 teaspoon Brazilian steak seasoning, or any seasoning you like']","['Preheat a gas grill with all burners on High for 10 to 15 minutes. Shape pizza dough into a circle.', 'Reduce the flame on half of the grill burners to Low, to create areas of direct and indirect heat.', 'Carefully place dough onto the grill over direct heat. Close the cover. Let dough grill until the bottom is just barely cooked and shows char marks, 1 to 3 minutes.', 'Use tongs to flip pizza dough over; move to the indirect heat. Brush dough with pesto. Sprinkle with cheese. Scatter on zucchini, summer squash, bell pepper, red onion, and bacon.', 'Grill until cheese is melted, about 3 minutes. Carefully remove pizza from the grill.', 'Optional: Brush crust edges with butter glaze and place pizza under the oven broiler, until golden.']","{'Calories': '433', 'Fat': '17g', 'Carbs': '57g', 'Protein': '12g'}",https://www.allrecipes.com/summer-pizza-recipe-7644619
Elote Pizza,"This grilled elote pizza brings the flavors you love in Mexican street corn to a pizza–corn, chili-lime seasoning, jalapenos, cheese, and crema–and it's made even better by creating it on the grill.",20 mins,6 mins,26 mins,4,"['1 pound prepared pizza dough', '2 teaspoons olive oil, or as needed', '2 tablespoons sour cream, plus more for drizzling', '2 tablespoons mayonnaise', '2 teaspoons chili lime seasoning, such as Tajin® Clasico, divided', '1/4 cup crumbled cotija cheese', '1/4 cup shredded quesadilla cheese', '1/2 cup corn kernels', '1/4 red onion, very thinly sliced', '2 tablespoons chopped cilantro', '1 jalapeno, very thinly sliced, or more to taste', '2 teaspoons melted butter']","['Preheat a gas grill with all burners on High for 10 to 15 minutes. Shape pizza dough and brush with olive oil.', 'Reduce the flame on half of the grill burners to Low, to create areas of direct and indirect heat.', 'Carefully place dough (olive oil side facing down) onto the grill over direct heat Close the cover. Let dough grill until the bottom is just barely cooked and shows char marks, 1 to 3 minutes.', 'Use tongs to move dough to the indirect heat; do not flip dough over! Cook 2 to 3 more minutes. Remove dough to a baking sheet.', 'Stir together 2 tablespoons sour cream, mayonnaise, and 1 1/2 teaspoons Tajin seasoning. Spread sour cream mixture over dough. Mix remaining Tajin, cotija, quesadilla cheese, corn, and red onions. Distribute topping mixture over dough.', 'Return pizza to grill. Grill until cheese is melted, about 3 minutes. Carefully remove pizza from the grill. Scatter cilantro and jalapeños over pizza, and drizzle with additional sour cream. Mix melted butter with remaining 1/2 teaspoon Tajin seasoning and brush crust with Tajin butter. Cut into wedges and serve.']","{'Calories': '461', 'Fat': '21g', 'Carbs': '57g', 'Protein': '11g'}",https://www.allrecipes.com/elote-pizza-recipe-7568835
South Shore Bar Pizza,"When I got a request for this recently, I did a search, and realized South Shore Bar Pizza was the same thing we grew up eating, except we called it cracker crust pizza–the style of pizza we got anytime we’d go to a bowling alley, a movie theater, or any kind of snack bar location. It’s probably the easiest pizza to make, and I’m excited to share my take with you.",30 mins,10 mins,5 hrs 40 mins,4,"['2 1/4 teaspoons dry active yeast (1 packet)', '1 1/2 teaspoons white sugar', '1 cup warm water, at about 105 degrees F (41 degrees C)', '3 2/3 cups all-purpose flour or bread flour', '1 1/2 teaspoons kosher salt', '2 tablespoons melted unsalted butter', '2 tablespoons corn oil or other vegetable oil', '1 1/2 cups San Marzano tomato puree (from 1 can San Marzano tomatoes), or plain tomato sauce', '1 teaspoon kosher salt', '1/2 teaspoon dried oregano, or to taste', '1 pinch cayenne pepper', '1/2 cup corn oil, divided, to grease pizza pans', '8 ounces grated sharp white Cheddar cheese', '8 ounces grated Monterey Jack cheese']","['Stir yeast, sugar, and water together in a bowl; let sit for about 10 minutes.', 'Stir in flour and mix until a dry, shaggy dough forms. Add salt, butter, and 2 tablespoons oil and mix to combine.', 'Knead with your hands in the bowl until dough comes together, then turn out onto the counter and continue to knead until a stiff but smooth dough forms, about 1 to 2 minutes.', 'Return dough to the bowl; rub the surface of the dough with a small amount of oil. Cover the bowl and let dough rise in a warm place until doubled in size, up to 6 hours. Alternately, place dough in the refrigerator to rise overnight.', 'Meanwhile, make the pizza sauce. Blend San Marzano tomatoes until smooth using a stick blender or in the jar of an electric blender. Measure out 1 1/2 cups of the tomato puree and place into a bowl. Stir in 1 teaspoon kosher salt, dried oregano, and cayenne pepper. Refrigerate until ready to make the pizzas.', 'Preheat the oven to 500 degrees F (260 degrees C). Drizzle 1 1/2 to 2 tablespoons oil into a 10- to 12-inch pizza pan.', 'Divide dough into 4 pieces and roll into balls. Keep dough covered when not using. Press 1 dough ball into a round disc and place on the prepared pizza pan. Press and stretch dough flat, almost all the way to the edge of the pan. Poke the dough all over with a fork.', 'Once the dough is properly punctured, top with about 1/3 cup sauce, spreading all the way to the edge of dough. Top the entire surface with 2 ounces each of Cheddar cheese and Monterey Jack cheese.', 'Bake in the preheated oven until cheese is bubbling and bottom of pizza is browned, 10 to 12\xa0minutes. Repeat with remaining ingredients to make 3 more pizzas.\n\n \n\n\n\n\n\n \n Chef John']","{'Calories': '1301', 'Fat': '78g', 'Carbs': '104g', 'Protein': '44g'}",https://www.allrecipes.com/south-shore-bar-pizza-recipe-7568213
Baguette Pizza,"Take a regular baguette and split lengthwise to create a tasty pizza. Toppings can be as simple as sauce and cheese, or upgrade with pepperoni and sausage.",5 mins,20 mins,25 mins,15,"['1 French baguette', '1/2 cup pizza sauce, or as needed', '2/3 cup shredded mozzarella cheese', '2 ounces cooked and crumbled sausage', '2 ounces mini pepperoni slices']","['Preheat the oven to 375 degrees F (190 degrees C).', 'Split baguette in half lengthwise. Warm pizza sauce in a microwave-safe bowl until hot, about\xa0 45 seconds.', 'Spread pizza sauce on baguette, sprinkle on cheese, and scatter sausage and pepperoni on top as desired. Place pizza onto a baking tray.', 'Bake in the preheated oven until cheese is golden, about 18 minutes. Optional step: turn on the oven’s broiler, set a rack 6 inches below the heating element, and broil the pizza for a deeper color, 1 to 2 minutes.', ""Cut pizza crosswise into slices. Serve and enjoy.\n\n  Cook's Note:  \n If you prefer, cut 16 crosswise slices of bread. Each slice can be a “round mini pizza” which can then be customized for each person’s preference.""]","{'Calories': '164', 'Fat': '5g', 'Carbs': '24g', 'Protein': '7g'}",https://www.allrecipes.com/baguette-pizza-recipe-7565207
