title,intro,prep_time,cook_time,total_time,servings,ingredients,directions,nutrition,recipe_url
Creamy Tomato Bean Soup,"This creamy tomato bean soup pairs nicely with warm, crusty bread or a light side salad. The cannellini beans provide a creamy texture and add protein to this soup for extra staying power.",10 mins,35 mins,45 mins,4,"['4 Roma tomatoes, quartered', '1/2 red bell pepper, sliced', '1 tablespoon olive oil', '1 1/2 teaspoons Cantanzaro herbs', '1/2 teaspoon granulated garlic', '1 (15.5-ounce) can cannellini beans, drained', '1 tablespoon tomato paste', '1 cup chicken broth', '1/4 cup heavy cream, plus more for drizzling', 'salt and freshly ground black pepper to taste', 'thyme sprigs, for garnish']","['Preheat the oven to 375 degrees F (190 degrees C). Line a baking tray with foil.', 'Place tomatoes and peppers on the baking tray. Drizzle with olive oil and sprinkle with Cantanzaro herbs and garlic granules.', 'Bake in the preheated oven until vegetables are tender, about 30 minutes.', 'Add beans, roasted vegetables, tomato paste, and chicken broth to the jar of a blender and blend until smooth. Heat pureed soup over medium-low heat in a saucepan until hot, about 5 minutes; remove from heat. Season with salt and pepper.', 'Garnish each bowl with thyme, drizzle with heavy cream, and serve immediately.']","{'Calories': '235', 'Fat': '9g', 'Carbs': '30g', 'Protein': '10g'}",https://www.allrecipes.com/creamy-tomato-bean-soup-recipe-8781238
Nicole's Cajun Chicken and Sausage Jambalaya,"This chicken and sausage jambalaya is absolutely delicious. Not only is this a classic comfort food one-dish dinner at any time, this jambalaya is perfect for your Mardi Gras celebration.",20 mins,1 hr 15 mins,1 hr 40 mins,10,"['2 tablespoons canola oil', '1¼ pounds andouille smoked sausage, sliced into ½-inch pieces', '1½ pounds skinless, boneless chicken thighs, cut into 1½-inch pieces', '1 teaspoon kosher salt', '1/2 teaspoon freshly ground black pepper', '3/4 pound ground pork', '1 large yellow or white onion, diced', '3 stalks celery, diced', '1 green bell pepper, diced', '1/2 red bell pepper, diced', '1 jalapeño, seeded and finely diced', '6 cloves garlic, minced', '2 teaspoons Cajun seasoning, or to taste', '3 thyme sprigs', '2 bay leaves', '6 to 7 cups chicken stock as needed', '3 cups long grain rice, rinsed and drained', '1 bunch green onions, thinly sliced', 'hot sauce, for serving (optional)']","['Gather all ingredients.', 'Heat 2 tablespoons bacon grease in a large pot or Dutch oven over medium-high heat. Add\xa0sausage and sauté until browned on both sides, about 3 minutes. Remove from the pot with a slotted spoon and set aside. Reserve drippings in the pot.', 'Add chicken to the pot and sprinkle with salt and pepper. Cook, undisturbed, until chicken easily releases from the bottom and begins to brown, about 2 minutes. Push chicken to one side of the pot and add pork. Cook, crumbling with a spoon, until browned, about 3 minutes. Stir chicken and pork together and remove from the pan with a slotted spoon, and add to the reserved sausage.', 'Add onion, bell peppers, celery, and jalapeño to the pan and cook 2 minutes, stirring constantly to lift off any flavorful bits from the bottom. Reduce heat to medium and cook, stirring often, until well browned and very tender, about 25 minutes.', 'Add garlic to the mixture and continue cooking for 2 minutes. Stir in Cajun seasoning, thyme, and bay leaves.', 'Pour in 1 cup stock to deglaze the pan, making sure to scrape up any bits from the bottom of the pan. Stir in remaining 5 cups stock and bring to a boil. Add browned sausage, chicken and pork back into the pan; stir in rice and bring to a boil again. Reduce heat, cover, and simmer until rice is tender and most of the liquid has been absorbed, about 25 minutes. Add up to 1 cup additional stock if necessary if liquid is absorbed before rice is tender.', 'Remove from heat; let stand 5 minutes before fluffing lightly with a fork. Serve sprinkled with green onions and hot sauce, if desired.']","{'Calories': '545', 'Fat': '33g', 'Carbs': '24g', 'Protein': '38g'}",https://www.allrecipes.com/nicole-s-cajun-chicken-and-sausage-jambalaya-recipe-8780968
Spicy Potsticker Soup,"This spicy potsticker soup is fast, easy, incredibly delicious, and takes very little knife work to accomplish. It's exactly what you want when you don't know what you want.",15 mins,15 mins,30 mins,4,"['2 tablespoons vegetable oil', '1 cup sliced shiitake mushrooms', '2 tablespoons minced fresh ginger', '3 cloves garlic, minced', '1 bunch green onions, sliced, white and green parts divided', '8 cups chicken or vegetable broth', '2 tablespoons soy sauce', '1/4 cup rice vinegar', '2 teaspoons toasted sesame oil', '2 teaspoons Sriracha hot sauce', '3 cups sliced bok choy', '16 frozen potstickers', '2 tablespoons miso paste', '1 tablespoon chili crisp (optional)']","['Heat vegetable oil in a soup pot over high heat. Add mushrooms, and cook, stirring occasionally, until they start to brown, about 4 minutes.', 'Stir in ginger, garlic, and white parts of sliced green onions, and cook just until fragrant, about 1 minute.', 'Pour in broth and bring to a simmer. Stir in soy sauce, rice vinegar, sesame oil, and Sriracha.', 'Add bok choy, green parts of sliced green onion, and frozen potstickers, and cook, stirring occasionally,\xa0 until dumplings are heated through, 3 to 4 minutes.', 'Just before potstickers are hot, mix miso paste with about 1/2 cup of hot broth, and stir into the soup. Turn off the heat, and stir in chili crisp. Taste for seasoning, and serve immediately.\n\n \n\n\n\n\n\n \n John Mitzewich']","{'Calories': '487', 'Fat': '26g', 'Carbs': '42g', 'Protein': '22g'}",https://www.allrecipes.com/spicy-potsticker-soup-recipe-8777981
21 Creamy Soup Recipes To Keep You Cozy When It's Cold Outside,These soups will warm you up from the inside out.,,,,,[],[],,https://www.allrecipes.com/creamy-soup-recipes-8777211
Tomato White Bean Soup,"This tomato white bean soup is comforting, healthy, and uses pantry staples, which makes dinner prep quick and easy. It’s delicious served with a sprinkle of grated Parmesan and crusty bread.",10 mins,25 mins,35 mins,4,"['2 tablespoons olive oil', '1 onion, diced', '1 large carrot, peeled and diced', '3 cloves garlic, minced', '1 (14.5 ounce) can diced tomatoes with basil, garlic and oregano, undrained', '1 tablespoon tomato paste', '1 teaspoon dried Italian seasoning', '1/4 teaspoon crushed red pepper flakes (optional)', '2 (15.5 ounce) cans cannellini beans, rinsed and drained', '2 ½ cups low-sodium vegetable stock', '1 tablespoon freshly squeezed lemon juice', 'salt and freshly ground black pepper to taste', '1 cup roughly chopped baby spinach, or more to taste']","['Heat olive oil in a large pan over medium heat. Add onion and carrot and cook, stirring often, until soft, 6 to 8 minutes. Stir in garlic, and cook until fragrant, 30 seconds to 1 minute.', 'Stir in tomatoes, tomato paste, Italian seasoning, and red pepper flakes until well combined. Add beans, vegetable stock, lemon juice, salt, and pepper, and simmer covered for 15 to 20 minutes, stirring occasionally.', 'Finish the soup by stirring in spinach, cooking until just wilted, and serve hot.']","{'Calories': '411', 'Fat': '8g', 'Carbs': '65g', 'Protein': '23g'}",https://www.allrecipes.com/tomato-white-bean-soup-recipe-8776019
17 Hearty Soups That Start With a Can of Beans,They're guaranteed to fill bellies.,,,,,[],[],,https://www.allrecipes.com/soup-recipes-with-canned-beans-8771365
Copycat Chick-fil-A Chicken Tortilla Soup,This copycat Chick-fil-A chicken tortilla soup is a seasonal favorite from the chain. When you're craving it and it's not the season. . . no problem! It's simple to make and you can whip up a batch in less than 20 minutes. I like to serve this with quesadillas.,10 mins,10 mins,20 mins,5,"['1 tablespoon olive oil', '1 small onion, chopped', '2 cloves garlic, minced', '2 teaspoons dried oregano', '2 teaspoons ground cumin', '3 (15-ounce) cans cannellini beans, divided', '2 (10-ounce) cans diced tomatoes with green chilies, such as Ro*TEL®', '1 (15-ounce) can whole kernel corn', '1 (15-ounce) can cream style corn', '1 (15 ounce) can seasoned black beans', '3 cups shredded cooked chicken', '2 tablespoons lime juice', 'tri-color tortilla strips, for garnish']","['Heat oil in a large stock pot over medium-high heat. Add onion and cook 3 minutes. Stir in garlic, oregano, and cumin. Cook 2 minutes more.', 'Meanwhile, puree 2 cans of the cannellini beans in a blender until smooth.', 'To the stock pot with onions add pureed beans, remaining can of cannellini beans, Rotel (R), both cans of corn, black beans, and chicken. Stir to combine.', 'Bring to a boil, reduce heat, and simmer 5 minutes. Turn heat off and stir in lime juice. Ladle into bowls and top with tortilla strips.']","{'Calories': '869', 'Fat': '18g', 'Carbs': '128g', 'Protein': '58g'}",https://www.allrecipes.com/copycat-chick-fil-a-chicken-tortilla-soup-recipe-8768430
18 Grandma-Approved Soup Recipes That'll Warm You Up From the Inside Out,You'll never get tired of these cozy soup recipes from grandma.,,,,,[],[],,https://www.allrecipes.com/grandma-soup-recipes-8767278
Italian Penicillin Soup,"“Honestly, this will be the only way I will make chicken noodle soup from now on.”",10 mins,45 mins,55 mins,6 (serving size: about 1 1/2 cup),"['8 cups lower-sodium chicken broth', '2 cups chopped sweet onion', '1 1/2 cups peeled and coarsely chopped carrots (about 2)', '2 celery ribs, coarsely chopped', '6 garlic cloves, smashed and peeled', '3/4 teaspoon kosher salt', '4 thyme sprigs', '2 fresh\xa0bay leaves', '1 (2 ounce) Parmigiano-Reggiano cheese rind, plus grated cheese for garnish', '4 ounces uncooked pastina pasta', '2 cups shredded rotisserie chicken', 'Fresh flat-leaf parsley leaves']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bring broth, onion, carrots, celery, garlic, and salt to a boil in a large saucepan or small Dutch oven over high; reduce heat to medium-low, and simmer until vegetables are softened, about 10 minutes. Using a slotted spoon, transfer vegetables and 1 cup of broth to a blender.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Secure lid on blender, and remove center piece to allow steam to escape. Place a clean towel over opening. Process until smooth, about 30 seconds. Stir blended carrot mixture back into soup.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Add thyme sprigs, bay leaves, and Parmigiano-Reggiano cheese rind. Bring to a boil over medium-high. Add pasta, reduce heat to medium-low, and simmer, stirring occasionally, until pasta is tender, 18 to 20 minutes, adding shredded chicken in the last 3 minutes of cooking.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Remove from heat. Remove and discard thyme sprigs, bay leaves, and Parmigiano-Reggiano cheese rind.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Serve immediately, and garnish with parsley and grated Parmigiano-Reggiano.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '332', 'Fat': '13g', 'Carbs': '27g', 'Protein': '28g'}",https://www.allrecipes.com/italian-penicillin-soup-recipe-8751324
Cauliflower Cheddar Soup,"For this cauliflower Cheddar soup, cauliflower is roasted with onion and garlic, then blended with thickened broth and Greek yogurt. It’s a lovely, creamy, comforting soup.",10 mins,35 mins,45 mins,4,"['1 small onion, quartered', '3 cups cauliflower, cut into small florets', '5 cloves garlic, peeled', 'olive oil spray', 'salt and freshly ground black pepper to taste', '1/4 cup all-purpose flour', '2 cups vegetable stock', '1 cup whole milk', '8 ounces Cheddar cheese, shredded, plus more for garnish', '1 cup plain Greek yogurt']","['Preheat the oven to 425 degrees F (220 degrees C).', 'Line a baking tray with parchment paper. Spread onion, cauliflower and garlic onto baking tray. Spritz with oil. Season with salt and pepper.', 'Roast in the preheated oven until florets and onion have taken on a golden color, about 30 minutes.', 'Meanwhile, over medium heat, add flour to a saucepan and slowly whisk in broth; cook until slightly thickened, 3 to 5 minutes. Remove 1/2 cup broth; set aside.', 'Add roasted cauliflower mixture to saucepan. Blend soup with an immersion until as chunky or smooth as you like.', 'Turn heat to low; stir in cheese and milk. Stir reserved broth, a little at a time, into yogurt. Remove soup from heat and stir in yogurt mixture. Garnish with extra shredded cheese if desired.']","{'Calories': '369', 'Fat': '22g', 'Carbs': '20g', 'Protein': '24g'}",https://www.allrecipes.com/cauliflower-cheddar-soup-recipe-8761982
Slow Cooker Sausage Tortellini Soup,"When I make this slow cooker sausage tortellini soup, my family can hardly wait for it to finish! Tasty and filling, it’s hard to beat. We like it best with warm, crusty bread. A green salad completes this menu nicely.",20 mins,8 hrs,8 hrs 20 mins,10,"['1 pound hot Italian link sausage, casings removed', '2 cups chopped onion', '2 cups chopped celery', '2 cups thinly sliced carrots', '3 tablespoons minced garlic', '3 (14 ounce) cans whole tomatoes, with juice', '4 cups chicken broth or stock', 'salt and freshly ground black pepper to taste', '1 tablespoon Italian seasoning (optional)', '2 (9 ounce) packages refrigerated cheese tortellini', '2 cups chopped kale leaves (stems removed)', 'grated Parmesan cheese for garnish (optional)']","['Cook sausage in a nonstick skillet over medium-high heat; stir frequently and break up meat with a spatula into lima bean-sized pieces, until browned, about 5 minutes. Use a slotted spoon to remove sausage from skillet; add to a 6-quart slow cooker.', 'Add chopped onion and celery to the same skillet; cook and stir until vegetables begin to soften, 3 to 5 minutes. Add minced garlic and cook, stirring, about 30 seconds.', 'Pour vegetable mixture into the slow cooker. Add tomatoes with juices; break tomatoes into bite-sized pieces. Add chicken stock or broth, stir to distribute evenly, cover, and cook on Low 7 or 8 hours, or on High 3 to 4 hours.', 'About halfway through the cooking process, season with salt and pepper, and add Italian herb seasoning blend. See note.', 'About 30 minutes before serving, turn slow cooker to High, add tortellini and kale, and adjust seasoning. Cover and cook until tortellini is tender, about 30 minutes.', 'Serve warm, and garnish with grated Parmesan cheese.']","{'Calories': '395', 'Fat': '18g', 'Carbs': '41g', 'Protein': '20g'}",https://www.allrecipes.com/slow-cooker-sausage-tortellini-soup-recipe-8762313
20 Dump Soup Recipes to Get You Through Winter,For when you just can't with dinner.,,,,,[],[],,https://www.allrecipes.com/20-dump-soup-recipes-8761330
