title,intro,prep_time,cook_time,total_time,servings,ingredients,directions,nutrition,recipe_url
Farmer Cheese Dumplings,"I'm going to show you the simplest, easiest dumpling recipe I know. Just so everyone is clear — I'm talking about American-style dumplings. This technique will work no matter what liquid you're going to simmer the dumplings on top of — gravy, soup, stew, whatever you like.",30 mins,1 hr 15 mins,1 hr 45 mins,6,"['3 tablespoons unsalted butter', '½ pound skinless, boneless chicken thighs, cubed', '1  yellow onion, diced', '⅓ cup flour', 'salt and freshly ground black pepper to taste', '1 pinch cayenne pepper', '6 cups chicken broth', '2  celery, diced', '1 large carrot, diced', '½ teaspoon fresh thyme leaves (Optional)', '2 tablespoons sliced green onions', ""½ cup farmer's cheese"", '1 large egg', '1 ¼ teaspoons minced fresh rosemary', '½ teaspoon kosher salt, or to taste', '1 pinch freshly ground black pepper', '⅓ cup self-rising flour', '1 pinch cayenne pepper']","['Gather the ingredients.\n\n \n\n\n\n\n\n \n ALLRECIPES / DIANA CHISTRUGA', 'Melt butter in a high saucepan with a lid over medium-high heat. Add chicken thighs and cook, stirring, until lightly browned, about 5 minutes. Add onion and cook, stirring, until soft and translucent, about 5 minutes. Season with salt, pepper, and cayenne. Mix in flour and stir until flour is well mixed in, making a roux, 2 to 3 minutes. You can add more flour if you want a thicker stew.\n\n \n\n\n\n\n\n \n ALLRECIPES / DIANA CHISTRUGA', 'Pour in chicken broth and scrape up browned bits from the bottom. Add carrots and celery and bring gravy to a simmer. Lower heat to medium-low and maintain a steady simmer. Add thyme leaves and simmer until gravy is slightly reduced and has thickened, about 45 minutes.\n\n \n\n\n\n\n\n \n ALLRECIPES / DIANA CHISTRUGA', ""Meanwhile, make the dumplings: Combine farmer's cheese, egg, rosemary, salt, and pepper in a bowl. Mix with a spoon until smooth. Add self-rising flour and mix until a very stiff batter forms.\n\n \n\n\n\n\n\n \n ALLRECIPES / DIANA CHISTRUGA"", 'Raise heat to medium and bring gravy back to a steady simmer. Add green onions.\n\n \n\n\n\n\n\n \n ALLRECIPES / DIANA CHISTRUGA', 'Remove 1 heaping tablespoon dumpling batter at a time. Shape with the use of a second tablespoon into oval dumplings and carefully drop into the simmering liquid. You should get a total of 6 dumplings out of this recipe. Dust with cayenne pepper, cover, and reduce heat to medium-low.\n\n \n\n\n\n\n\n \n ALLRECIPES / DIANA CHISTRUGA', 'Simmer and steam dumplings until they are puffed up and cooked through without stirring or peaking, about 15 minutes. Taste and adjust seasoning with salt if necessary.\n\n \n\n\n\n\n\n \n ALLRECIPES / DIANA CHISTRUGA', 'Serve and enjoy!\n\n \n\n\n\n\n\n \n ALLRECIPES / DIANA CHISTRUGA']","{'Calories': '325', 'Fat': '20g', 'Carbs': '16g', 'Protein': '20g'}",https://www.allrecipes.com/recipe/8486212/farmer-cheese-dumplings/
Perfect Pot Stickers,"These pot stickers made with homemade dough and filled with ground pork, ginger, garlic, and cabbage are so versatile — you can fill them with anything you want and as full as you want. The dumplings are fried and steamed, then fried again until golden and perfectly crispy on the bottom for a truly unique dumpling.",25 mins,5 mins,1 hr,6,"['1 pound ground pork', '4 cloves minced garlic', '½ cup finely chopped green onions', '3 tablespoons very finely minced fresh ginger', '2 tablespoons soy sauce', '1 teaspoon soy sauce', '1 teaspoon sesame oil', '1 pinch cayenne pepper', '1 ½ cups finely chopped green cabbage', '2 ½ cups all-purpose flour, or more as needed', '¾ teaspoon kosher salt', '1 cup hot water, about 130 - 150 F (55-65 C)', '¼ cup seasoned rice vinegar', '¼ cup soy sauce', '6 tablespoons vegetable oil for frying, or as needed - divided', '8 tablespoons water for steaming, divided']","['To make the filling: Place ground pork, green onions, garlic, ginger, 2 tablespoon plus 1 teaspoon soy sauce, sesame oil, and cayenne in a mixing bowl. Top with chopped green cabbage. Mix with fork until thoroughly combined. Tamp down lightly; cover with plastic. Refrigerate until chilled, about an hour.', 'To make the dough: Place 2 ½ cups of flour and kosher salt in a mixing bowl. Slowly pour in hot water. Stir with a wooden spoon until mixture forms a shaggy dough. Flour your hands and transfer dough to a work surface. Knead dough until it becomes smooth and elastic, about 3 to 5 minutes. If dough seems too sticky, sprinkle with a bit more flour, up to an additional 1/2 cup, and continue to knead. Wrap dough ball in plastic, and let it rest about 30 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'When dough has rested, divide into 4 equal pieces. Cover 3 pieces with a dish cloth while you work the first piece. Roll into a small log about the thickness of a thumb, about 3/4 inch. Divide each log into 6 equal pieces. Roll each piece into a thin 3 ½-inch circle on a lightly floured surface to form the pot sticker wrappers. Repeat with the remaining dough pieces.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Lightly moisten the edges of a wrapper with your wet finger. Place a small scoop of the ground pork mixture onto the center of a wrapper. Fold up the 2 sides and pinch together in the center. Pinch together the remaining edges, forming ""pleats"" along one side. Tap the pot sticker on the work surface to slightly flatten the bottom; form a slight curve in it so it stands upright in the pan. Transfer to a well-floured plate. Repeat with remaining dough and filling.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'To make the dipping sauce: Mix seasoned rice vinegar and soy sauce together in a small mixing bowl. Set aside.', 'Heat oil in skillet over medium-high heat. Place about 6 or 7 pot stickers in the hot oil, flat-side down. Cook until bottoms are golden brown, about 2 minutes. Drizzle in water and quickly cover the pan; steam for 3 minutes. Uncover; reduce heat to medium. Continue cooking until water evaporates and bottoms are browned and crunchy, 1 or 2 minutes. Transfer to a warm serving dish. Repeat with remaining pot stickers.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Serve dumplings with dipping sauce.\n\n \n\n\n\n\n\n \n DOTDASH MEREDITH FOOD STUDIOS']","{'Calories': '439', 'Fat': '19g', 'Carbs': '46g', 'Protein': '20g'}",https://www.allrecipes.com/recipe/261153/perfect-pot-stickers/
Real Homemade Tamales,These tamales are delicious! I have been looking for a good tamales recipe for years. One day I went to the international market and stood in the Mexican aisle until a woman with a full cart came by. I just asked her if she knew how to make tamales. This is her recipe with a few additions from me! This is great served with refried beans and a salad.,30 mins,3 hrs,3 hrs 30 mins,16,"['1 ¼ pounds pork loin', '1 large onion, halved', '1 clove garlic', '4  dried chile peppers', '2 cups water', '1 ½ teaspoons salt', '1 (8 ounce) package dried corn husks', '⅔ cup lard', '1 (10.5 ounce) can beef broth, or as needed', '2 cups masa harina', '1 teaspoon baking powder', '½ teaspoon salt', '1 cup sour cream']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Make the filling: Place pork, onion, and garlic in a Dutch oven. Add enough water to cover and bring to a boil. Reduce heat to low and simmer until pork is cooked through, about 2 hours.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Meanwhile, make chile sauce: Use rubber gloves to remove stems and seeds from chiles. Place chiles in a saucepan with 2 cups water. Simmer, uncovered, for 20 minutes. Remove from heat and cool.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Transfer chiles and cooking water to a blender and blend until smooth. Strain mixture into a bowl and stir in salt. Set aside.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Shred cooked pork and mix in 1 cup chile sauce. Reserve remaining sauce for serving.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Prepare husks and dough: Soak corn husks in a bowl of warm water until softened, about 30 minutes.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'While the husks are soaking, beat lard with 1 tablespoon broth until fluffy.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Combine masa harina, baking powder, and salt in a separate bowl; stir into the lard mixture, adding more broth as needed to form a spongy dough.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Remove husks from water and pat dry. Spread dough out over husks to 1/4- to 1/2-inch thick.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Place 1 tablespoon pork filling over center of each. Fold the sides, top, and bottom of each husk in toward the center to enclose dough.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Arrange tamales in a steamer basket. Place over simmering water and steam for 1 hour.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Remove tamales from husks. Drizzle with remaining chile sauce and top with sour cream, or mix sour cream into chile sauce first for a creamy sauce.\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA', 'Serve with your favorites sides, enjoy!\n\n \n\n\n\n\n\n \n ALLRECIPES / ANA CADENA']","{'Calories': '246', 'Fat': '15g', 'Carbs': '16g', 'Protein': '12g'}",https://www.allrecipes.com/recipe/34512/real-homemade-tamales/
Pork Dumplings,"These tasty steamed pork dumplings have a ground pork filling flavored with fresh ginger and garlic. Serve with hoisin sauce, hot Chinese-style mustard, and toasted sesame seeds. They're perfect for a party appetizer or as a main dish.",45 mins,15 mins,1 hr,10,"['100  (3.5 inch square) wonton wrappers', '1 ¾ pounds ground pork', '1 tablespoon minced fresh ginger root', '4 cloves garlic, minced', '2 tablespoons thinly sliced green onion', '4 tablespoons soy sauce', '3 tablespoons sesame oil', '1  egg, beaten', '5 cups finely shredded Chinese cabbage']","['Combine pork, ginger, garlic, green onion, soy sauce, sesame oil, egg and cabbage in a large bowl. Stir until well mixed.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Place 1 heaping teaspoon of pork filling onto each wonton skin. Moisten edges with water and fold edges over to form a triangle shape. Roll edges slightly to seal in filling. Set dumplings aside on a lightly floured surface until ready to cook.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', ""Arrange dumplings in a covered bamboo or metal steamer so they don't touch to prevent them from sticking together; steam until pork is cooked through, about 15 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios"", 'Serve hot and enjoy!\n\n \n\n\n\n\n\n \n DOTDASH MEREDITH FOOD STUDIOS']","{'Calories': '752', 'Fat': '29g', 'Carbs': '81g', 'Protein': '39g'}",https://www.allrecipes.com/recipe/14759/pork-dumplings/
Haluski - Cabbage and Noodles,"This haluski recipe is made with buttery egg noodles, fried cabbage, and onions. It's a great, flavorful dish!",15 mins,45 mins,1 hr,12,"['1 (16 ounce) package medium-wide egg noodles', '1 cup butter, divided', '2 large onions, chopped', '2 small heads cabbage, cored and cut into 1-inch pieces', 'salt and ground black pepper to taste']","['Gather all ingredients. Preheat the oven to 300 degrees F (150 degrees C).\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Fill a large pot with lightly salted water and bring to a rolling boil. Stir in egg noodles and return to a boil.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Cook noodles uncovered, stirring occasionally, until tender but slightly firm, about 5 minutes. Drain well and set aside.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Melt 1/2 cup butter in a large skillet over medium-low heat. Add onions; cook and stir until translucent, 5 to 10 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Add cabbage and remaining 1/2 cup butter to onions; cook and stir until cabbage is softened but not browned, 5 to 8 minutes. Season with salt and black pepper.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Place cooked noodles and cabbage mixture in a large roasting pan; stir gently to combine. Sprinkle with more salt and black pepper, if desired.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake in the preheated oven until golden brown on top, 30 to 40 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '319', 'Fat': '17g', 'Carbs': '36g', 'Protein': '7g'}",https://www.allrecipes.com/recipe/220716/haluski-cabbage-and-noodles/
Grandma's Polish Perogies,"This recipe for perogies has been in the family for generations, with a few alterations of course! My grandfather is Polish, and his mother taught my grandmother how to make these delicious dumplings. Serve plain, or with butter, sour cream, bacon, etc. Perfecting the pierogi technique takes time, and after a while, you will develop your own system.",1 hr,40 mins,1 hr 40 mins,20,"['4 ½ cups all-purpose flour', '2 teaspoons salt', '2 cups sour cream', '2 large eggs', '1  egg yolk', '2 tablespoons butter, melted', '2 tablespoons vegetable oil', '8  baking potatoes, peeled and cubed', '1 cup shredded Cheddar cheese', '2 tablespoons processed cheese sauce', '1 pinch onion salt, or to taste', 'salt and pepper to taste']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Prepare the dough: Stir flour and salt together in a large bowl. Whisk sour cream, eggs, egg yolk, butter, and oil in a separate bowl. Stir wet ingredients into flour until well blended and dough comes together. Cover the bowl with a towel, and let stand for 15 to 20 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Meanwhile, prepare the filling: Place potatoes into a pot, and fill with enough water to cover. Bring to a boil, and cook until tender, about 15 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Drain potatoes, and mash with shredded cheese and cheese sauce while still hot. Season with onion salt, salt, and pepper. Set aside to cool.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Separate pierogi dough into two balls. Roll out one ball at a time on a lightly floured surface until it is thin enough to work with, but not too thin so that it tears, between 1/8- and 1/4-inch thick. Cut into circles using a cookie cutter, pierogi cutter, or a glass, 3- to 4-inches in diameter.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Assemble the perogies: Brush a little water around the edges of the circles, and spoon some filling into the center.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Fold the circles over into half-circles, and press to seal the edges with fingers, or use a fork for crimped edges.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Place perogies on a cookie sheet, and freeze. Once frozen, transfer to freezer storage bags or containers.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'To cook the perogies: Bring a large pot of lightly salted water to a boil. Lower perogies into the water in batches. Cook until they float to the top, about 5 minutes. Do not boil too long, or they will be soggy. Remove with a slotted spoon.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Serve and enjoy!\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '281', 'Fat': '11g', 'Carbs': '38g', 'Protein': '8g'}",https://www.allrecipes.com/recipe/84706/grandmas-polish-perogies/
German Spaetzle Dumplings,"Spaetzle are traditional German dumplings. You can also mince a few pieces of bacon in a pan, heat the cooked spaetzle in the bacon drippings and omit the butter.",25 mins,10 mins,35 mins,6,"['1 cup all-purpose flour', '½ teaspoon ground nutmeg', '½ teaspoon salt', '1 pinch freshly ground white pepper', '2  eggs', '¼ cup milk', '2 tablespoons butter', '2 tablespoons chopped fresh parsley']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Fill a large pot halfway full with water and bring to a boil. Adjust heat so water just simmers.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Meanwhile, mix together flour, nutmeg, salt, and white pepper in a medium bowl.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Whisk eggs together in a small bowl.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Add eggs alternately with milk to dry ingredients. Stir until smooth.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Working in batches, press dough through a spaetzle maker, or through a large-holed colander or metal grater, into simmering water.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Cook 5 to 8 minutes. Remove with a slotted spoon or spider and drain well.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Melt butter in a large skillet. Add spaetzle and cook, stirring gently, until heated through.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Serve sprinkled with parsley.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '141', 'Fat': '6g', 'Carbs': '17g', 'Protein': '5g'}",https://www.allrecipes.com/recipe/11793/german-spaetzle-dumplings/
Wonton Wrappers,Make wonton wrappers from scratch with this homemade recipe that's perfect for those of us who like to make everything ourselves! Use the wonton wrappers to form tasty little dumplings stuffed with your favorite fillings.,30 mins,,30 mins,72,"['1 large egg', '⅓ cup water, or more as needed', '2 cups all-purpose flour', '½ teaspoon salt']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Beat egg in a medium bowl. Mix in 1/3 cup water.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Combine flour and salt in a large bowl. Create a well in the center of the flour mixture and slowly pour in egg and water.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Mix well. If the mixture is too dry, increase the amount of water 1 teaspoon at a time until a pliable dough has formed.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Knead dough on a lightly floured surface until elastic.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Cut dough into two separate balls. Cover dough balls with a damp cloth for a minimum of 10 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Cut each ball into four equal pieces.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Roll the pieces into 10 ½ x 10 ½-inch squares. Then cut each square into nine 3 ½ x 3 ½-inch squares for a total of 72 wonton wrappers. Use in any wonton recipe.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '14', 'Fat': '0g', 'Carbs': '3g', 'Protein': '0g'}",https://www.allrecipes.com/recipe/20881/wonton-wrappers/
Jamaican Fried Dumplings,These fried dumplings are usually served with codfish in Jamaica as part of a big weekend breakfast.,10 mins,10 mins,20 mins,6,"['4 cups all-purpose flour', '2 teaspoons baking powder', '1 ½ teaspoons salt', '½ cup butter, cut into cubes and softened', '½ cup cold water', '1 cup vegetable oil for frying']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Mix flour, baking powder, and salt together in a large bowl.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Rub in butter until the mixture is crumbly.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Mix in water, 1 tablespoon at a time, to form a firm dough; knead briefly.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Heat oil in a large heavy skillet over medium heat. Break off pieces of dough and shape them into biscuit-like patties.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Place just enough of the dumplings into the hot oil so they are not crowded; fry until golden brown, about 3 minutes per side.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Remove from the pan and drain on paper towels before serving.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '472', 'Fat': '20g', 'Carbs': '64g', 'Protein': '9g'}",https://www.allrecipes.com/recipe/139948/jamaican-fried-dumplings/
Chinese Pork Dumplings,"This Chinese dumplings recipe is from Liana Cafe House in Seattle's International District. They sell these traditional fried pork dumplings from a tiny takeout shop but with this recipe, you can see how to make them at home!",20 mins,1 hr,1 hr 20 mins,5,"['½ cup soy sauce', '1 tablespoon seasoned rice vinegar', '1 tablespoon finely chopped Chinese chives', '1 tablespoon sesame seeds', '1 teaspoon chile-garlic sauce (such as Sriracha)', '1 pound ground pork', '3 cloves garlic, minced', '1 large egg, beaten', '2 tablespoons finely chopped Chinese chives', '2 tablespoons soy sauce', '1 ½ tablespoons sesame oil', '1 tablespoon minced fresh ginger', '50  dumpling wrappers', '½ cup vegetable oil for frying, or as needed']","['To make the dipping sauce: Combine soy sauce, rice vinegar, chives, sesame seeds, and chile-garlic sauce in a small bowl. Set aside.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'To make the dumplings: Mix pork, garlic, egg, chives, soy sauce, sesame oil, and ginger in a large bowl until thoroughly combined.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Place a dumpling wrapper on a lightly floured work surface and spoon about 1 tablespoon of filling in the middle.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Wet the edge with a little water and crimp together forming small pleats to seal the dumpling. Repeat to form remaining dumplings.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Heat 1 to 2 tablespoons vegetable oil in a large skillet over medium-high heat. Place 8 to 10 dumplings in the pan and cook until browned, about 2 minutes per side.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Pour in 1 cup of water; cover and cook until dumplings are tender and pork is cooked through, about 5 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Repeat to cook remaining dumplings, adding more oil and water for each batch.', 'Serve dumplings with dipping sauce.\n\n \n\n\n\n\n\n \n Allrecipes Magazine']","{'Calories': '540', 'Fat': '25g', 'Carbs': '50g', 'Protein': '28g'}",https://www.allrecipes.com/recipe/228052/chinese-pork-dumplings/
Super Easy Chicken and Dumplings,This recipe for easy chicken and dumplings could not be more simple and it tastes great too!,5 mins,15 mins,20 mins,8,"['2 (10.5 ounce) cans condensed cream of chicken soup', '3 (14 ounce) cans chicken broth', '3 cups shredded cooked chicken meat', '2 (10 ounce) cans refrigerated biscuit dough']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Stir condensed soup, chicken broth, and shredded chicken together in a large saucepan over medium-high heat until it begins to simmer.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Cut each biscuit into quarters, and gently stir into the simmering soup.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Reduce heat to medium-low, cover, and simmer until biscuits are no longer doughy in the center, 10 to 15 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Serve and enjoy!\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '400', 'Fat': '18g', 'Carbs': '36g', 'Protein': '22g'}",https://www.allrecipes.com/recipe/218562/super-easy-chicken-and-dumplings/
Classic Chicken and Dumplings,"A traditional, classic chicken soup dish with noodle-style dumplings - mouthwatering and simple to make!",20 mins,2 hrs,2 hrs 20 mins,6,"['1 (2 to 3 pound) whole chicken', '2 cups all-purpose flour', '1 teaspoon baking powder', '1 cup hot chicken broth', '1  egg']","['Cover chicken with salted water in a large stockpot or Dutch oven; simmer until cooked through and tender, remove chicken from pot and remove meat from bones. Keep chicken warm while making the dumplings.', 'To make the dumplings: Sift about 2 cups of flour and 1 teaspoon baking powder into a large mixing bowl. Make a well in the flour mixture; pour in 1 cup of hot chicken broth, mixing first with a fork, then with your fingers. Add the egg and mix well again.', 'Knead the dough for a few seconds on a floured board. Separate the dough into 4 or 5 parts and roll as thin as possible. Cut into 1 1/2 or 2 inch wide pieces. Break these into 2 inch long strips. Drop into boiling chicken broth and simmer for 10 to 15 minutes. Serve with previously prepared chicken.']","{'Calories': '349', 'Fat': '14g', 'Carbs': '32g', 'Protein': '23g'}",https://www.allrecipes.com/recipe/8807/chicken-and-dumplings-i/
Wonton Soup,"Wonton soup is a simple, light, Chinese classic with juicy pork and shrimp dumplings in a flavorsome broth. These homemade wontons always add delicious, hearty flavor to any dish!",30 mins,10 mins,1 hr 5 mins,6,"['½ pound boneless pork loin, coarsely chopped', '2 ounces peeled shrimp, finely chopped', '1 tablespoon Chinese rice wine', '1 tablespoon light soy sauce', '1 teaspoon brown sugar', '1 teaspoon finely chopped green onions', '1 teaspoon chopped fresh ginger root', '24  (3.5 inch square) wonton wrappers', '3 cups chicken stock', '2 tablespoons finely chopped green onions']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'To make the wontons: Mix pork, shrimp, rice wine, soy sauce, brown sugar, green onions, and ginger together in a large bowl until well combined. Let stand for 25 to 30 minutes.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Spoon about 1 teaspoon filling onto the center of a wonton wrapper. Moisten all four wrapper edges with water and fold over filling to make a triangle; press the edges firmly to seal.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Bring left and right corners together above filling; overlap the tips of these corners, moisten with water, and press together to seal. Repeat until all wrappers have been filled and sealed.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'To make the soup: Bring chicken stock to a rolling boil in a pot. Gently drop in wontons and cook for 5 minutes.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Ladle into bowls and garnish with green onions.\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck', 'Enjoy!\n\n \n\n\n\n\n\n \n Allrecipes / Julia Hartbeck']","{'Calories': '195', 'Fat': '6g', 'Carbs': '21g', 'Protein': '13g'}",https://www.allrecipes.com/recipe/13199/wonton-soup/
Best Pennsylvania Dutch Chicken Corn Soup,This delicious chicken corn soup is a Dutch favorite complete with rivels (little dumplings). Garnish with chopped fresh parsley.,30 mins,2 hrs 30 mins,9 hrs,12,"['2 (3 pound) whole chickens, cut into pieces', '3 quarts water', '3  onions, minced', '1 cup chopped celery', '2 ½ tablespoons salt', '1 ¼ teaspoons ground nutmeg', '¼ teaspoon ground black pepper', '10 ears fresh corn, kernels cut from cob', '3  eggs, divided', '1 cup sifted all-purpose flour', '½ cup milk']","['Combine chicken, water, onions, celery, salt, nutmeg, and pepper in a large stockpot over medium heat and bring to a boil; reduce heat and simmer, adding water as needed, until chicken is very tender, about 2 hours.', 'Transfer chicken to a deep dish; pour soup into a large jug or bowl. Cover and refrigerate chicken and soup for 6 to 8 hours.', 'Remove and discard the layer of fat that has solidified on the surface of soup. Transfer soup into a large pot over medium heat; stir in corn and bring to a boil. Reduce heat and simmer until corn is tender, 10 to 15 minutes.', 'Meanwhile, place 2 of the eggs in a small saucepan and cover with cold water. Bring to a boil and immediately remove from heat. Cover and let eggs stand in hot water for 10 to 12 minutes. Remove from hot water, cool, peel, and chop. Set aside.', 'Chop chilled chicken meat into small chunks; stir into soup.', 'Beat remaining egg in a medium bowl until light in color. Beat in flour and milk until smooth. Drop pea-sized lumps of rivel dough into the soup, a few at a time, to make small dumplings. Cook, stirring constantly, until dumplings hold their shape and float to the surface, 2 to 5 minutes. Stir in chopped egg.']","{'Calories': '437', 'Fat': '19g', 'Carbs': '31g', 'Protein': '38g'}",https://www.allrecipes.com/recipe/26365/best-pennsylvania-dutch-chicken-corn-soup/
