title,intro,prep_time,cook_time,total_time,servings,ingredients,directions,nutrition,recipe_url
"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette","Steaming the kale removes some of the bitterness. The salad dressing ties all the flavors together. A quartet of super foods (kale, quinoa, avocado, and olive oil) make this a healthy meal!",25 mins,15 mins,40 mins,4,"['1 ⅓ cups water', '⅔ cup quinoa', '1 bunch kale, torn into bite-sized pieces', '½ avocado, peeled, pitted, and diced', '½ cup chopped cucumber', '⅓ cup chopped red bell pepper', '2 tablespoons chopped red onion', '1 tablespoon crumbled feta cheese', '¼ cup olive oil', '2 tablespoons lemon juice', '1 ½ tablespoons Dijon mustard', '¾ teaspoon sea salt', '¼ teaspoon ground black pepper']","['Bring 1 1/3 cups water and quinoa to a boil in a saucepan. Reduce heat to medium-low, cover, and simmer until quinoa tender and water absorbed, 15 to 20 minutes. Set aside to cool.', 'Place a steamer basket into a saucepan with 1 inch water; bring water to a boil. Add kale, cover, and steam until hot, about 45 seconds; transfer to a large plate. Top kale with quinoa, avocado, cucumber, bell pepper, red onion, and feta cheese.', 'Whisk olive oil, lemon juice, Dijon mustard, sea salt, and black pepper together in a bowl until emulsified; pour over salad.\n\n \n\n\n\n\n\n \n Grace Magyar']","{'Calories': '343', 'Fat': '20g', 'Carbs': '35g', 'Protein': '9g'}",https://www.allrecipes.com/recipe/230050/kale-quinoa-and-avocado-salad-with-lemon-dijon-vinaigrette/
Kale and Quinoa Salad,"Delicious and nutritious, this kale and quinoa salad is sure to please the crowd! And with so many options to mix and match to your tastes, you can't go wrong. You can play with the kale-to-quinoa ratio to make this your own. Use alternative nuts and dried fruit to customize to your own taste buds.",5 mins,15 mins,55 mins,6,"['2 cups water', '1 cup quinoa', '10 leaves kale, cut into small pieces', '3 tablespoons olive oil', '2 tablespoons lemon juice', '1 teaspoon Dijon mustard', '1 large garlic clove, minced', '1 teaspoon fresh cracked black pepper', '½ teaspoon ground sea salt', '1 cup pecans', '1 cup currants', '¾ cup crumbled feta cheese']","['Bring water to a boil in a saucepan; stir in quinoa. Reduce heat to medium-low, cover saucepan, and cook until water absorbed, about 12 minutes. Remove saucepan from heat, let rest, covered, for 5 minutes. Remove cover; allow quinoa to cool completely.', 'Add kale to a large mixing bowl. Whisk olive oil, lemon juice, Dijon mustard, garlic, pepper, and salt together in a separate bowl until emulsified; drizzle over kale.', 'Add cooled quinoa, pecans, currants, and feta cheese to dressed kale; toss to combine.']","{'Calories': '439', 'Fat': '27g', 'Carbs': '44g', 'Protein': '11g'}",https://www.allrecipes.com/recipe/229244/kale-and-quinoa-salad/
Pesto Pasta Caprese Salad,"This Caprese pasta salad with rotini pasta, pesto, grape tomatoes, fresh mozzarella balls, and fresh basil is a delicious twist on the traditional Italian salad.",10 mins,10 mins,20 mins,6,"['1 ½ cups rotini pasta', '3 tablespoons pesto, or to taste', '1 tablespoon extra-virgin olive oil', '¼ teaspoon salt, or to taste', '¼ teaspoon granulated garlic', '⅛ teaspoon ground black pepper', '½ cup halved grape tomatoes', '½ cup small (pearlini) fresh mozzarella balls', '2 leaves fresh basil leaves, finely shredded']","['Bring a large pot of lightly salted water to a boil; cook the rotini at a boil until tender yet firm to the bite, about 8 minutes; drain.', 'Mix pesto, olive oil, salt, granulated garlic, and black pepper in a bowl; add rotini. Toss to coat. Fold in tomatoes, mozzarella, and fresh basil.']","{'Calories': '169', 'Fat': '8g', 'Carbs': '17g', 'Protein': '6g'}",https://www.allrecipes.com/recipe/232211/pesto-pasta-caprese-salad/
Taco Salad III,"This taco salad contains traditional ingredients such as lettuce, tomatoes, beans, ground beef and corn chips. Serve this salad on a hot summer day.",15 mins,15 mins,30 mins,8,"['16 ounces lean ground beef', '1 (1.25 ounce) package taco seasoning mix', '1 head iceberg lettuce, shredded', '1  red onion, sliced', '1 bunch green onions, chopped', '1 (15 ounce) can pinto beans, drained', '1 (15 ounce) can kidney beans, drained', '2 large tomatoes, chopped', '1  avocados - peeled, pitted, and cubed', '8 ounces shredded Cheddar cheese', '1 (16 ounce) package corn chips', '1 (16 ounce) bottle Catalina salad dressing']","['Prepare the ground beef as directed by taco seasoning package and set aside.', 'In a large bowl, combine the beef mixture, lettuce, red onion, green onion, pinto beans, kidney beans, tomatoes, avocado and cheese. Mix well.', 'Before serving, add the corn chips and enough dressing to coat. Mix well and serve immediately.']","{'Calories': '945', 'Fat': '61g', 'Carbs': '76g', 'Protein': '27g'}",https://www.allrecipes.com/recipe/16848/taco-salad-iii/
"Quinoa, Beet, and Arugula Salad",This quinoa beet salad with arugula has the perfect combination of textures and flavors. The arugula has a rich peppery taste which goes well with the slightly nutty flavor of the quinoa.,15 mins,20 mins,1 hr 35 mins,6,"['½ pound beets, peeled and sliced', '2 cups water', '1 cup red quinoa', '½ cup olive oil', '½ cup red wine vinegar', '1 ½ teaspoons white sugar', '1 clove garlic, crushed', '1 teaspoon salt', '¼ teaspoon ground black pepper', '5 ounces goat cheese, crumbled', '3 ounces arugula, chopped', '2  green onions, sliced']","['Place a steamer insert into a saucepan and fill with water to just below the bottom of the steamer; cover pan and bring water to a boil. Add beets, cover pan, and steam until just tender, 7 to 10 minutes. Set aside.', 'Place 2 cups water and quinoa in a saucepan; bring to a boil over high heat. Reduce heat to medium-low, cover, and simmer until quinoa is tender and liquid has been absorbed, about 15 minutes.', 'Meanwhile, whisk olive oil, red wine vinegar, sugar, garlic, salt, and black pepper together in a large bowl.', 'Remove quinoa from heat, then immediately add 1/2 of the vinegar dressing while fluffing quinoa with a fork; reserve remaining dressing. Cover and refrigerate quinoa until cool, at least 1 hour.', 'Stir goats cheese, arugula, green onions, beets, and remaining dressing into cooled quinoa mixture. Toss lightly before serving.']","{'Calories': '379', 'Fat': '27g', 'Carbs': '26g', 'Protein': '10g'}",https://www.allrecipes.com/recipe/220467/quinoa-beet-and-arugula-salad/
Taco Salad with Lime Vinegar Dressing,"This is a quick-to-throw-together taco salad that even picky family members will eat, as you can serve any of the ingredients on the side. I sometimes serve with taco shells and let my five-year-old make tacos out of the ingredients (minus the dressing for the salad). Serve salad with tortilla chips, avocado, cilantro, and Cheddar cheese to taste. Yum!",20 mins,10 mins,30 mins,4,"['1 pound lean ground beef', '¾ cup water', '1 (1 ounce) packet taco seasoning mix', '1 head romaine lettuce, chopped', '1 (15 ounce) can kidney beans, rinsed and drained', '1 (10 ounce) basket grape tomatoes, chopped', '1  avocado, pitted and sliced', '½ cup chopped carrots, or to taste', '½ cup chopped green bell pepper, or to taste', '½ cup chopped celery, or to taste', '¼ cup shredded Cheddar cheese, or to taste (Optional)', '¼ cup lime juice', '3 tablespoons honey', '2 tablespoons champagne vinegar', '2 tablespoons chopped fresh cilantro, or to taste (Optional)', '2 tablespoons Dijon mustard', '3 cloves garlic, minced', 'salt and ground black pepper to taste']","['Heat a large skillet over medium-high heat. Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease. Add water and taco seasoning mix; cook and stir until water is evaporated and beef is evenly coated in seasoning mix, about 5 minutes.', 'Mix romaine lettuce, kidney beans, tomatoes, avocado, carrots, green bell pepper, celery, and Cheddar cheese in a large bowl; top with ground beef.', 'Whisk lime juice, honey, vinegar, cilantro, mustard, garlic, salt, and pepper together in a bowl until dressing is well mixed; served alongside salad.']","{'Calories': '554', 'Fat': '26g', 'Carbs': '52g', 'Protein': '31g'}",https://www.allrecipes.com/recipe/241982/taco-salad-with-lime-vinegar-dressing/
Steak Salad,"This steak salad recipe features tender and juicy pieces of grilled sirloin steak, tomatoes, and red onion. The blue cheese vinaigrette is super quick and easy to make and adds so much flavor. This recipe is perfect for hot summer evenings.",20 mins,10 mins,30 mins,5,"['1 ¾ pounds beef sirloin steak', '⅓ cup olive oil', '3 tablespoons red wine vinegar', '2 tablespoons lemon juice', '1 teaspoon Worcestershire sauce', '1 clove garlic, minced', '½ teaspoon salt', '⅛ teaspoon ground black pepper', '¾ cup crumbled blue cheese', '8 cups romaine lettuce, rinsed, dried, and torn into bite-sized pieces', '2 tomatoes, sliced', '1 small green bell pepper, sliced', '1 carrot, sliced', '½ cup sliced red onion', '¼ cup sliced pimento-stuffed green olives']","['Preheat an outdoor grill for high heat and lightly oil the grate.', 'Cook steak on preheated grill until reaches desired doneness, or 3 to 5 minutes per side. Transfer steak to a cutting board; rest until cool enough to handle. Slice steak into strips or bite-sized pieces.', 'Whisk olive oil, vinegar, lemon juice, Worcestershire sauce, garlic, salt, and black pepper together in a small bowl; stir in blue cheese. Cover bowl; refrigerate vinaigrette.', 'Arrange lettuce, tomato, bell pepper, carrot, onion, and olives on chilled plates; top with steak and drizzle with vinaigrette.']","{'Calories': '496', 'Fat': '36g', 'Carbs': '10g', 'Protein': '33g'}",https://www.allrecipes.com/recipe/24621/steak-salad/
Sesame Pasta Chicken Salad,"A refreshing light pasta salad with a delicious Asian flair. Great for a summer cookout or picnic. Tastes great right away, and even better if you can allow it to marinate for a while.",20 mins,10 mins,30 mins,10,"['¼ cup sesame seeds', '1 (16 ounce) package bow tie pasta', '½ cup vegetable oil', '⅓ cup light soy sauce', '⅓ cup rice vinegar', '1 teaspoon sesame oil', '3 tablespoons white sugar', '½ teaspoon ground ginger', '¼ teaspoon ground black pepper', '3 cups shredded, cooked chicken breast meat', '⅓ cup chopped fresh cilantro', '⅓ cup chopped green onion']","['Heat a skillet over medium-high heat. Add sesame seeds, and cook stirring frequently until lightly toasted. Remove from heat, and set aside.', 'Bring a large pot of lightly salted water to a boil. Add pasta, and cook for 8 to 10 minutes, or until al dente. Drain pasta, and rinse under cold water until cool. Transfer to a large bowl.', 'In a jar with a tight-fitting lid, combine vegetable oil, soy sauce, vinegar, sesame oil, sugar, sesame seeds, ginger, and pepper. Shake well.', 'Pour sesame dressing over pasta, and toss to coat evenly. Gently mix in chicken, cilantro, and green onions.']","{'Calories': '349', 'Fat': '15g', 'Carbs': '38g', 'Protein': '16g'}",https://www.allrecipes.com/recipe/18327/sesame-pasta-chicken-salad/
Chicken Noodle Salad,"Get ready to make all sorts of friends when you bring a big bowl of this Asian chicken noodle salad to the next big cookout. The only folks you might scare away are the ones who brought regular pasta salads. There's just something delightfully addictive about this special combination of cold and spicy. This recipe is the perfect catchall for all those summer vegetables we're supposed to be eating more of, as well as any dry leftover chicken you have around.",20 mins,15 mins,2 hrs 35 mins,4,"['3 cloves garlic, crushed', '½ cup seasoned rice vinegar', '1 tablespoon soy sauce', '1 tablespoon fish sauce', '1 tablespoon brown sugar', '1 tablespoon Sriracha chile sauce', '1 tablespoon hoisin sauce', '1 teaspoon sesame oil', '1  cooked chicken breast', '1 (8 ounce) package spaghetti', '1 cup grated carrots', '1  red bell pepper, thinly sliced', '4  green onions, thinly sliced', '½ cup chopped roasted, salted peanuts', '⅓ cup chopped fresh basil', '⅓ cup chopped fresh mint', '⅓ cup chopped cilantro']","['Whisk garlic, rice vinegar, soy sauce, fish sauce, brown sugar, Sriracha, hoisin, and sesame oil together in a mixing bowl for the dressing.', 'Tear chicken apart into strands similar in width to the spaghetti. Refrigerate until ready to use.', 'Bring a large pot of lightly salted water to a boil. Cook spaghetti in the boiling water, stirring occasionally, until tender yet firm to the bite, about 12 minutes. Drain and rinse with cold water.', 'Transfer spaghetti to a mixing bowl; add the chicken, carrots, bell pepper, and green onions. Pour in the dressing and toss by hand until well combined. Seal the surface of the salad with plastic wrap and refrigerate, tossing occasionally, for 2 to 12 hours, the longer the better.', 'Add peanuts, basil, mint, and cilantro to the salad. Toss well; taste and adjust for seasoning.\n\n \n\n\n\n\n\n \n Chef John']","{'Calories': '441', 'Fat': '12g', 'Carbs': '65g', 'Protein': '20g'}",https://www.allrecipes.com/recipe/274367/chicken-noodle-salad/
Chicken Fiesta Salad,"This is an attractive and zesty all in one dish. It's full of veggies and chicken, and loaded with flavor. A quick fix for a long day. If desired, top with shredded cheese and tortilla chips.",10 mins,30 mins,40 mins,4,"['2  skinless, boneless chicken breast halves', '1 (1.27 ounce) packet dry fajita seasoning, divided', '1 tablespoon vegetable oil', '1 (15 ounce) can black beans, rinsed and drained', '1 (11 ounce) can Mexican-style corn', '½ cup salsa', '1 (10 ounce) package mixed salad greens', '1  onion, chopped', '1  tomato, cut into wedges']","['Rub chicken evenly with 1/2 the fajita seasoning. Heat the oil in a skillet over medium heat, and cook the chicken 8 minutes on each side, or until juices run clear; set aside.', 'In a large saucepan, mix beans, corn, salsa and other 1/2 of fajita seasoning. Heat over medium heat until warm.', 'Prepare the salad by tossing the greens, onion and tomato. Top salad with chicken and dress with the bean and corn mixture.']","{'Calories': '311', 'Fat': '6g', 'Carbs': '42g', 'Protein': '23g'}",https://www.allrecipes.com/recipe/14316/chicken-fiesta-salad/
Oven-Baked Beef Tagliata,This beef tagliata cooks in the oven and is perfect for those following a low-carb diet!,20 mins,20 mins,50 mins,6,"['3 large cloves garlic, minced', '2 teaspoons finely chopped fresh rosemary', '1 teaspoon chopped fresh oregano', '1 tablespoon sea salt, divided', '2 teaspoons ground black pepper, divided', '2 (1 1/2) pounds sirloin steaks, about 1 1/2-inches thick', '1 tablespoon extra-virgin olive oil', '6 cups loosely packed arugula', '2 teaspoons extra virgin olive oil', '1 teaspoon lemon juice', '¼  lemon, sliced', '2 ounces Parmesan cheese, shaved']","['Place a cast-iron skillet in the oven and preheat the oven to 350 degrees F (175 degrees C).', 'Combine garlic, rosemary, oregano, 1 1/2 teaspoons salt, and 1/2 teaspoon pepper in a small bowl. Rub spice mixture all over the steaks.', 'Remove the skillet from the oven and add 1 tablespoon oil. Add steak and return to the preheated oven. Cook until steaks is browned on both sides, turning after 10 minutes, about 20 minutes total.', 'Transfer steak to a cutting board and let rest for 10 minutes; then slice.', 'Spread arugula on a platter and top with steak slices. Drizzle with 2 teaspoons olive oil and lemon juice and top with Parmesan cheese.']","{'Calories': '333', 'Fat': '15g', 'Carbs': '3g', 'Protein': '46g'}",https://www.allrecipes.com/recipe/275347/oven-baked-beef-tagliata/
Chilled Cucumber and Wood Ear Mushroom Salad,Nutritionally boost your day with this cucumber and wood ear mushroom salad recipe. It's an effective way of getting flavor and nutrients rolled up into one meal. Wood ear mushrooms are commonly sold in Asian markets.,10 mins,5 mins,1 hr 30 mins,2,"['½ ounce dried wood ear mushrooms', '1 tablespoon lime juice', '1 tablespoon light soy sauce', '1 tablespoon sesame oil', '1 teaspoon grated ginger', '1 teaspoon palm sugar', '½ teaspoon chopped Thai chile pepper', '1  Japanese cucumber, thinly sliced', '1 teaspoon sesame seeds']","['Soak mushrooms in water until hydrated, 15 to 20 minutes. Drain and place in a saucepan over medium heat; boil for 2 minutes. Drain and let cool.', 'Combine lime juice, soy sauce, sesame oil, ginger, sugar, and chile pepper in a bowl. Toss in cucumber, mushrooms, and sesame seeds. Chill for at least 1 hour before serving.']","{'Calories': '94', 'Fat': '8g', 'Carbs': '6g', 'Protein': '2g'}",https://www.allrecipes.com/recipe/261592/chilled-cucumber-and-wood-ear-mushroom-salad/
