title,intro,prep_time,cook_time,total_time,servings,ingredients,directions,nutrition,recipe_url
Leftover Ham -n- Potato Casserole,"This easy, cheesy ham and potato casserole uses up leftover Christmas or Easter ham! It's perfect for a post-holiday breakfast or weeknight dinner. My family looks forward to this classic combination.",15 mins,50 mins,1 hr 5 mins,6,"['6 small potatoes, peeled and cut into ½-inch cubes', '7 tablespoons butter, divided', '⅔ pound leftover cooked ham, cut into ½-inch cubes', '1 small onion, finely chopped', '3 tablespoons all-purpose flour', '1 ½ cups milk', 'salt and ground black pepper to taste', '1 (8 ounce) package shredded Cheddar cheese', '¼ cup bread crumbs']","['Place potatoes into a large pot and cover with salted water; bring to a boil. Reduce heat to medium-low and simmer until tender, 10 to 15 minutes.', 'Meanwhile, preheat the oven to 350 degrees F (175 degrees C). Grease a 1 ½-quart baking dish.', 'When the potatoes are almost finished, melt 3 tablespoons butter in a skillet over medium heat. Add ham and onion; cook and stir until the onion has softened and turned translucent, about 5 minutes. Remove from the heat.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Drain potatoes; add to the ham mixture and stir to combine. Transfer to the prepared baking dish.', 'Melt remaining 4 tablespoons butter in a saucepan over medium heat. Whisk in flour and stir until the mixture becomes paste-like and light golden brown, about 5 minutes.', 'Gradually whisk milk into the flour mixture; season with salt and black pepper. Continue cooking and stirring until thickened, about 2 minutes. Reduce heat to medium-low and stir in Cheddar cheese until melted.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Pour cheese sauce over ham and potatoes. Sprinkle bread crumbs over top.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake in the preheated oven until sauce is bubbly and browned, 25 to 30 minutes.', 'Serve hot and enjoy!\n\n \n\n\n\n\n\n \n fabeveryday']","{'Calories': '591', 'Fat': '37g', 'Carbs': '40g', 'Protein': '25g'}",https://www.allrecipes.com/recipe/220961/leftover-ham-n-potato-casserole/
Old Charleston-Style Shrimp and Grits,"This is a great shrimp and grits recipe that you're sure to love! The grits are soft, creamy, and comforting, and the shrimp sauce with bacon, sausage, and bell peppers is hearty and delicious.",30 mins,45 mins,1 hr 15 mins,8,"['3 cups water', '2 teaspoons salt', '1 cup coarsely ground grits', '2 cups half-and-half', '2 pounds uncooked shrimp, peeled and deveined', 'salt to taste', '1 pinch cayenne pepper, or to taste', '1 medium lemon, juiced', '1 pound andouille sausage, cut into 1/4-inch slices', '5 slices bacon', '1 medium green bell pepper, chopped', '1 medium red bell pepper, chopped', '1 medium yellow bell pepper, chopped', '1 cup chopped onion', '1 teaspoon minced garlic', '¼ cup butter', '¼ cup all-purpose flour', '1 cup chicken broth', '1 tablespoon Worcestershire sauce', '1 cup shredded sharp Cheddar cheese']","['Bring water and 2 teaspoons salt to a boil in a heavy saucepan over medium-high heat.', 'Whisk grits into the boiling water, and then whisk in half-and-half. Reduce heat to medium-low and simmer, stirring occasionally, until grits are thickened and tender, 15 to 20 minutes. Set aside and keep warm.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Season shrimp with salt and cayenne pepper. Add lemon juice, toss to combine, and set aside to marinate.', 'Place sausage slices in a large skillet over medium-high heat. Cook, stirring occasionally, until browned, 5 to 8 minutes. Remove sausage from the skillet.', 'Add bacon to the same skillet. Cook over medium-high heat until evenly browned, about 5 minutes per side. Transfer bacon to paper towels to drain, then chop or crumble when cool enough to handle. Leave bacon drippings in the skillet.', 'Add bell peppers, onion, and garlic to the bacon drippings; cook and stir until onion is translucent, about 8 minutes.', 'Stir cooked sausage and marinated shrimp into the skillet with the cooked vegetables. Turn off the heat and set aside.', 'Melt butter in a small saucepan over medium heat. Whisk in flour, stirring to create a smooth roux. Turn heat to low and cook, stirring constantly, until mixture is golden brown in color, 8 to 10 minutes. Watch carefully, mixture burns easily.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Pour the roux over the sausage, shrimp, and vegetables.', 'Place the skillet over medium heat, add chicken broth, bacon, and Worcestershire sauce, and stir to combine. Cook until sauce thickens up and shrimp turn opaque and bright pink, about 8 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Just before serving, mix Cheddar cheese into grits; stir until cheese is melted and grits are creamy and light yellow.', 'Spoon grits onto plates and serve shrimp mixture over top.']","{'Calories': '618', 'Fat': '44g', 'Carbs': '16g', 'Protein': '39g'}",https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/
Thick-Cut Bacon in the Oven,"Cook thick or thin-cut bacon in the oven for crispy results every time! With no splattering grease or messy cleanup, you'll never pan-fry bacon again.",5 mins,15 mins,20 mins,8,['16 slices thick-cut bacon'],"['Preheat the oven to 400 degrees F (200 degrees C).\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Line a rimmed baking sheet with aluminum foil and place a baking rack on top. Arrange bacon strips on the baking rack.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake in the preheated oven until crispy, 15 to 20 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '99', 'Fat': '8g', 'Carbs': '0g', 'Protein': '7g'}",https://www.allrecipes.com/recipe/281936/thick-cut-bacon-in-the-oven/
Air Fryer Sausage Patties,These air fryer sausage patties will be nicely browned. The best part is — you will avoid grease splatter all over your stovetop!,5 mins,10 mins,15 mins,4,"['1 (12 ounce) package sausage patties (such as Johnsonville®)', '1  serving nonstick cooking spray']","['Grab your ingredients, and preheat an air fryer to 400 degrees F (200 degrees C). Lightly grease the inside of the air fryer basket with nonstick spray.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Arrange sausage patties in a single layer in the air fryer basket.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Cook in the preheated air fryer for 5 minutes; flip the patties and cook about 3 minutes more. An instant-read thermometer inserted into the center of a patty should read at least 160 degrees F (70 degrees C).\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Serve hot and enjoy!\n\n \n\n\n\n\n\n \n DOTDASH MEREDITH FOOD STUDIOS']","{'Calories': '145', 'Fat': '9g', 'Carbs': '1g', 'Protein': '14g'}",https://www.allrecipes.com/recipe/275390/air-fryer-sausage-patties/
Cheesy Amish Breakfast Casserole,"This Amish breakfast casserole has bacon, onion, eggs, hash browns, and lots of cheese. My family loves this hearty dish! Try breakfast sausage in place of bacon if you prefer.",10 mins,55 mins,1 hr 15 mins,12,"['1 pound sliced bacon, diced', '1 medium sweet onion, chopped', '9 large eggs, lightly beaten', '4 cups frozen shredded hash brown potatoes, thawed', '2 cups shredded Cheddar cheese', '1 ½ cups small curd cottage cheese', '1 ¼ cups shredded Swiss cheese']","['Gather all ingredients. Preheat the oven to 350 degrees F (175 degrees C). Grease a 9x13-inch baking dish.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Heat a large skillet over medium-high heat; cook and stir bacon and onion until bacon is evenly browned, about 10 minutes. Drain.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Transfer bacon and onion to a large bowl. Stir in eggs, potatoes, Cheddar cheese, cottage cheese, and Swiss cheese.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Pour mixture into the prepared baking dish.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake in the preheated oven until eggs are set and cheese is melted, 45 to 50 minutes. Let stand 10 minutes before cutting and serving.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '314', 'Fat': '23g', 'Carbs': '12g', 'Protein': '22g'}",https://www.allrecipes.com/recipe/229150/cheesy-amish-breakfast-casserole/
Easy Bacon and Cheese Quiche,"This is an easy, delicious quiche that takes no time to prepare using a frozen deep-dish pie crust, bacon bits, cream, and two types of cheese. I have made this for numerous brunches and everyone raves about it!",10 mins,50 mins,1 hr,6,"['1 (9 inch) deep dish frozen pie crust', '1 (3 ounce) can bacon bits', '½ cup chopped onion', '5 ounces shredded Swiss cheese', '3 ounces grated Parmesan cheese', '4  eggs, lightly beaten', '1 cup half-and-half cream']","['Preheat the oven to 400 degrees F (200 degrees C).', 'Place unthawed pie crust in a pie pan on a baking sheet. Mix bacon, chopped onion, and both cheeses in a medium bowl. Pour this mixture into the crust.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Mix eggs and half and half in a bowl until blended; pour the egg mixture over the cheese mixture.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake in preheated oven for 15 minutes. Reduce heat to 350 degrees F (175 degrees C) and bake until the top of the quiche begins to turn golden brown, an additional 35 minutes.\n\n \n\n\n\n\n\n \n DOTDASH MEREDITH FOOD STUDIOS']","{'Calories': '463', 'Fat': '32g', 'Carbs': '20g', 'Protein': '25g'}",https://www.allrecipes.com/recipe/24474/easy-bacon-and-cheese-quiche/
The Denver Omelet,The Denver omelet is a change of pace from a French omelet and is known for its firmer texture and caramelized flavor. It's one of the first foods I learned to cook professionally as a line cook in high school. Make it a complete lunch or dinner with arugula salad and toasted bread.,10 mins,10 mins,20 mins,1,"['3 large eggs', '1 tablespoon butter', '¼ cup diced smoked ham', '2 tablespoons diced onion', '2 tablespoons diced green bell pepper', 'salt and freshly ground black pepper to taste', '⅓ cup shredded Cheddar cheese', '1 pinch cayenne pepper']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Beat eggs in a small bowl until just combined; do not overbeat.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Melt butter in a skillet over medium-high heat. Add ham, onion, and bell pepper; season with salt and pepper. Cook and stir until onions soften and ham begins to caramelize, about 5 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Reduce heat to medium-low and pour in eggs. Mix briefly with a spatula while shaking the pan to ensure ingredients are evenly distributed.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Quickly run the spatula along edges of omelet.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Sprinkle Cheddar cheese and cayenne pepper over omelet.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Cook, shaking the pan occasionally, until top is still wet but not runny, about 5 minutes. Use a spatula to fold omelet in half and transfer it to a plate.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '527', 'Fat': '39g', 'Carbs': '9g', 'Protein': '34g'}",https://www.allrecipes.com/recipe/263567/the-denver-omelet/
Bacon Gravy for Biscuits,This bacon gravy recipe is quick and easy to make. Nothing makes biscuits better than being smothered in a Southern-style bacon gravy. Delightful!,10 mins,15 mins,25 mins,5,"['1 (10 ounce) can refrigerated biscuit dough', '4 thick slices bacon', '¼ cup all-purpose flour', '1 cup milk, or as needed', 'salt and pepper to taste']","['Gather all ingredients.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Preheat the oven to 400 degrees F (200 degrees C). Place biscuits in an ungreased baking pan.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake in the preheated oven until golden brown, 10 to 13 minutes or as directed on the package instructions.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'While the biscuits are baking, cook bacon in a deep skillet over medium heat until crisp, about 10 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Transfer bacon to a paper towel-lined plate, reserving bacon grease in the skillet. Whisk flour into bacon grease until smooth.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Add milk and continue to stir over medium heat until thickened.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Crumble bacon into gravy and season with salt and pepper.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Split biscuits in half and top with gravy.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '282', 'Fat': '13g', 'Carbs': '31g', 'Protein': '10g'}",https://www.allrecipes.com/recipe/161819/bacon-gravy-for-biscuits/
Bacon for the Family or a Crowd,"Baking bacon at 350 degrees F is the way to get crisp bacon without having to constantly turn it, watch over it, or get burnt by splatters of grease. It ""fries"" up flat and doesn't curl, which looks great beside a breakfast plate of eggs, and makes BLT sandwiches much easier. Very nice when feeding a family or crowd.",5 mins,15 mins,20 mins,4,['1 pound thick sliced bacon'],"['Preheat the oven to 350 degrees F (175 degrees C). Line a baking sheet with aluminum foil.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Arrange the bacon in a single layer on the prepared sheet with the edges touching or slightly overlapping.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake in the preheated oven to desired degree of doneness, 10 to 15 minutes. Remove bacon from the baking sheet with tongs or a fork, and drain on a paper towel-lined plate.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios']","{'Calories': '203', 'Fat': '16g', 'Carbs': '1g', 'Protein': '14g'}",https://www.allrecipes.com/recipe/158727/bacon-for-the-family-or-a-crowd/
How to Cook Bacon in the Oven,"I always cook bacon in the oven! You just need to plan a bit ahead as the bacon takes longer. With baking, the bacon grease stays nice and clean and you can reuse it to sauté vegetables or eggs for extra flavor.",5 mins,30 mins,35 mins,6,['1 (16 ounce) package bacon'],"['Preheat the oven to 350 degrees F (175 degrees C). Line a baking sheet with parchment paper.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Place bacon slices, one next to the other, on the prepared baking sheet. Bake in the preheated oven for 15 to 20 minutes.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Remove from the oven to flip bacon slices with kitchen tongs and then return to the oven.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Bake until crispy, 15 to 20 minutes more. Thinner slices will need less time, about 20 minutes total. Drain on a plate lined with paper towels.\n\n \n\n\n\n\n\n \n Dotdash Meredith Food Studios', 'Enjoy!\n\n \n\n\n\n\n\n \n Allrecipes / Qi Ai']","{'Calories': '134', 'Fat': '10g', 'Carbs': '0g', 'Protein': '9g'}",https://www.allrecipes.com/recipe/267904/oven-baked-bacon/
